place,kind,zcta,city,latitude,longitude,zhvi,zori,date,label_dx,label_dy,note,hudSafmr,blendedRent,rentSource,hudFiscalYear
95531 Crescent City,zcta,95531,Crescent City,41.8626676,-124.1305424,208337,,2016-04-30,10,0,Zillow ZIP-level market for Crescent City; mapped with Census 2020 ZCTA 95531 in Del Norte County.,,,,
95567 Smith River,zcta,95567,Smith River,41.9506833,-124.0970936,257648,,2016-04-30,10,0,Zillow ZIP-level market for Smith River; mapped with Census 2020 ZCTA 95567 in Del Norte County.,,,,
95543 Gasquet,zcta,95543,Gasquet,41.8888356,-123.8027659,232157,,2016-04-30,10,0,Zillow ZIP-level market for Gasquet; mapped with Census 2020 ZCTA 95543 in Del Norte County.,,,,
95531 Crescent City,zcta,95531,Crescent City,41.8626676,-124.1305424,207917,,2016-05-31,10,0,Zillow ZIP-level market for Crescent City; mapped with Census 2020 ZCTA 95531 in Del Norte County.,,,,
95567 Smith River,zcta,95567,Smith River,41.9506833,-124.0970936,256732,,2016-05-31,10,0,Zillow ZIP-level market for Smith River; mapped with Census 2020 ZCTA 95567 in Del Norte County.,,,,
95543 Gasquet,zcta,95543,Gasquet,41.8888356,-123.8027659,233170,,2016-05-31,10,0,Zillow ZIP-level market for Gasquet; mapped with Census 2020 ZCTA 95543 in Del Norte County.,,,,
95531 Crescent City,zcta,95531,Crescent City,41.8626676,-124.1305424,209194,,2016-06-30,10,0,Zillow ZIP-level market for Crescent City; mapped with Census 2020 ZCTA 95531 in Del Norte County.,,,,
95567 Smith River,zcta,95567,Smith River,41.9506833,-124.0970936,256938,,2016-06-30,10,0,Zillow ZIP-level market for Smith River; mapped with Census 2020 ZCTA 95567 in Del Norte County.,,,,
95543 Gasquet,zcta,95543,Gasquet,41.8888356,-123.8027659,233961,,2016-06-30,10,0,Zillow ZIP-level market for Gasquet; mapped with Census 2020 ZCTA 95543 in Del Norte County.,,,,
95531 Crescent City,zcta,95531,Crescent City,41.8626676,-124.1305424,210129,,2016-07-31,10,0,Zillow ZIP-level market for Crescent City; mapped with Census 2020 ZCTA 95531 in Del Norte County.,,,,
95567 Smith River,zcta,95567,Smith River,41.9506833,-124.0970936,256718,,2016-07-31,10,0,Zillow ZIP-level market for Smith River; mapped with Census 2020 ZCTA 95567 in Del Norte County.,,,,
95543 Gasquet,zcta,95543,Gasquet,41.8888356,-123.8027659,233442,,2016-07-31,10,0,Zillow ZIP-level market for Gasquet; mapped with Census 2020 ZCTA 95543 in Del Norte County.,,,,
95531 Crescent City,zcta,95531,Crescent City,41.8626676,-124.1305424,210752,,2016-08-31,10,0,Zillow ZIP-level market for Crescent City; mapped with Census 2020 ZCTA 95531 in Del Norte County.,,,,
95567 Smith River,zcta,95567,Smith River,41.9506833,-124.0970936,256185,,2016-08-31,10,0,Zillow ZIP-level market for Smith River; mapped with Census 2020 ZCTA 95567 in Del Norte County.,,,,
95543 Gasquet,zcta,95543,Gasquet,41.8888356,-123.8027659,232451,,2016-08-31,10,0,Zillow ZIP-level market for Gasquet; mapped with Census 2020 ZCTA 95543 in Del Norte County.,,,,
95531 Crescent City,zcta,95531,Crescent City,41.8626676,-124.1305424,210287,,2016-09-30,10,0,Zillow ZIP-level market for Crescent City; mapped with Census 2020 ZCTA 95531 in Del Norte County.,,,,
95567 Smith River,zcta,95567,Smith River,41.9506833,-124.0970936,254610,,2016-09-30,10,0,Zillow ZIP-level market for Smith River; mapped with Census 2020 ZCTA 95567 in Del Norte County.,,,,
95543 Gasquet,zcta,95543,Gasquet,41.8888356,-123.8027659,229912,,2016-09-30,10,0,Zillow ZIP-level market for Gasquet; mapped with Census 2020 ZCTA 95543 in Del Norte County.,,,,
95531 Crescent City,zcta,95531,Crescent City,41.8626676,-124.1305424,209944,,2016-10-31,10,0,Zillow ZIP-level market for Crescent City; mapped with Census 2020 ZCTA 95531 in Del Norte County.,,,,
95567 Smith River,zcta,95567,Smith River,41.9506833,-124.0970936,253405,,2016-10-31,10,0,Zillow ZIP-level market for Smith River; mapped with Census 2020 ZCTA 95567 in Del Norte County.,,,,
95543 Gasquet,zcta,95543,Gasquet,41.8888356,-123.8027659,228074,,2016-10-31,10,0,Zillow ZIP-level market for Gasquet; mapped with Census 2020 ZCTA 95543 in Del Norte County.,,,,
95531 Crescent City,zcta,95531,Crescent City,41.8626676,-124.1305424,209521,,2016-11-30,10,0,Zillow ZIP-level market for Crescent City; mapped with Census 2020 ZCTA 95531 in Del Norte County.,,,,
95567 Smith River,zcta,95567,Smith River,41.9506833,-124.0970936,253049,,2016-11-30,10,0,Zillow ZIP-level market for Smith River; mapped with Census 2020 ZCTA 95567 in Del Norte County.,,,,
95543 Gasquet,zcta,95543,Gasquet,41.8888356,-123.8027659,228042,,2016-11-30,10,0,Zillow ZIP-level market for Gasquet; mapped with Census 2020 ZCTA 95543 in Del Norte County.,,,,
95531 Crescent City,zcta,95531,Crescent City,41.8626676,-124.1305424,209731,,2016-12-31,10,0,Zillow ZIP-level market for Crescent City; mapped with Census 2020 ZCTA 95531 in Del Norte County.,,,,
95567 Smith River,zcta,95567,Smith River,41.9506833,-124.0970936,252837,,2016-12-31,10,0,Zillow ZIP-level market for Smith River; mapped with Census 2020 ZCTA 95567 in Del Norte County.,,,,
95543 Gasquet,zcta,95543,Gasquet,41.8888356,-123.8027659,230660,,2016-12-31,10,0,Zillow ZIP-level market for Gasquet; mapped with Census 2020 ZCTA 95543 in Del Norte County.,,,,
95531 Crescent City,zcta,95531,Crescent City,41.8626676,-124.1305424,211374,,2017-01-31,10,0,Zillow ZIP-level market for Crescent City; mapped with Census 2020 ZCTA 95531 in Del Norte County.,,,,
95567 Smith River,zcta,95567,Smith River,41.9506833,-124.0970936,253861,,2017-01-31,10,0,Zillow ZIP-level market for Smith River; mapped with Census 2020 ZCTA 95567 in Del Norte County.,,,,
