place,kind,zcta,city,latitude,longitude,zhvi,zori,date,label_dx,label_dy,note,hudSafmr,blendedRent,rentSource,hudFiscalYear
93635 Los Banos,zcta,93635,Los Banos,37.020187,-120.8817002,257612,,2016-04-30,10,0,Zillow ZIP-level market for Los Banos; mapped with Census 2020 ZCTA 93635 in Merced County.,,,,
95301 Atwater,zcta,95301,Atwater,37.3061488,-120.6559992,216145,,2016-04-30,10,0,Zillow ZIP-level market for Atwater; mapped with Census 2020 ZCTA 95301 in Merced County.,,,,
95340 Merced,zcta,95340,Merced,37.3400869,-120.4064058,213706,,2016-04-30,10,0,Zillow ZIP-level market for Merced; mapped with Census 2020 ZCTA 95340 in Merced County.,,,,
95341 Merced,zcta,95341,Merced,37.231045,-120.5010724,163521,,2016-04-30,10,0,Zillow ZIP-level market for Merced; mapped with Census 2020 ZCTA 95341 in Merced County.,,,,
95348 Merced,zcta,95348,Merced,37.4205224,-120.4996076,225394,,2016-04-30,10,0,Zillow ZIP-level market for Merced; mapped with Census 2020 ZCTA 95348 in Merced County.,,,,
95334 Livingston,zcta,95334,Livingston,37.3496766,-120.7512837,230233,,2016-04-30,10,0,Zillow ZIP-level market for Livingston; mapped with Census 2020 ZCTA 95334 in Merced County.,,,,
95388 Winton,zcta,95388,Winton,37.4212988,-120.5995871,156652,,2016-04-30,10,0,Zillow ZIP-level market for Winton; mapped with Census 2020 ZCTA 95388 in Merced County.,,,,
95315 Delhi,zcta,95315,Delhi,37.4227914,-120.7743537,211653,,2016-04-30,10,0,Zillow ZIP-level market for Delhi; mapped with Census 2020 ZCTA 95315 in Merced County.,,,,
95322 Gustine,zcta,95322,Gustine,37.1819697,-121.0199688,210120,,2016-04-30,10,0,Zillow ZIP-level market for Gustine; mapped with Census 2020 ZCTA 95322 in Merced County.,,,,
93620 Dos Palos,zcta,93620,Dos Palos,37.0434967,-120.620508,169553,,2016-04-30,10,0,Zillow ZIP-level market for Dos Palos; mapped with Census 2020 ZCTA 93620 in Merced County.,,,,
95324 Hilmar,zcta,95324,Hilmar,37.3931494,-120.8989886,289116,,2016-04-30,10,0,Zillow ZIP-level market for Hilmar; mapped with Census 2020 ZCTA 95324 in Merced County.,,,,
95365 Planada,zcta,95365,Planada,37.3011826,-120.3314818,123958,,2016-04-30,10,0,Zillow ZIP-level market for Planada; mapped with Census 2020 ZCTA 95365 in Merced County.,,,,
95333 Le Grand,zcta,95333,Le Grand,37.2446736,-120.2427411,169185,,2016-04-30,10,0,Zillow ZIP-level market for Le Grand; mapped with Census 2020 ZCTA 95333 in Merced County.,,,,
95374 Stevinson,zcta,95374,Stevinson,37.3168071,-120.8557526,360291,,2016-04-30,10,0,Zillow ZIP-level market for Stevinson; mapped with Census 2020 ZCTA 95374 in Merced County.,,,,
95303 Ballico,zcta,95303,Ballico,37.4702877,-120.6710831,508076,,2016-04-30,10,0,Zillow ZIP-level market for Ballico; mapped with Census 2020 ZCTA 95303 in Merced County.,,,,
95369 Merced,zcta,95369,Merced,37.5254044,-120.4042497,265323,,2016-04-30,10,0,Zillow ZIP-level market for Merced; mapped with Census 2020 ZCTA 95369 in Merced County.,,,,
93665 Firebaugh,zcta,93665,Firebaugh,36.9633136,-120.6503151,108072,,2016-04-30,10,0,Zillow ZIP-level market for Firebaugh; mapped with Census 2020 ZCTA 93665 in Merced County.,,,,
93635 Los Banos,zcta,93635,Los Banos,37.020187,-120.8817002,259867,,2016-05-31,10,0,Zillow ZIP-level market for Los Banos; mapped with Census 2020 ZCTA 93635 in Merced County.,,,,
95301 Atwater,zcta,95301,Atwater,37.3061488,-120.6559992,217290,,2016-05-31,10,0,Zillow ZIP-level market for Atwater; mapped with Census 2020 ZCTA 95301 in Merced County.,,,,
95340 Merced,zcta,95340,Merced,37.3400869,-120.4064058,214443,,2016-05-31,10,0,Zillow ZIP-level market for Merced; mapped with Census 2020 ZCTA 95340 in Merced County.,,,,
95341 Merced,zcta,95341,Merced,37.231045,-120.5010724,164159,,2016-05-31,10,0,Zillow ZIP-level market for Merced; mapped with Census 2020 ZCTA 95341 in Merced County.,,,,
95348 Merced,zcta,95348,Merced,37.4205224,-120.4996076,225855,,2016-05-31,10,0,Zillow ZIP-level market for Merced; mapped with Census 2020 ZCTA 95348 in Merced County.,,,,
95334 Livingston,zcta,95334,Livingston,37.3496766,-120.7512837,231557,,2016-05-31,10,0,Zillow ZIP-level market for Livingston; mapped with Census 2020 ZCTA 95334 in Merced County.,,,,
95388 Winton,zcta,95388,Winton,37.4212988,-120.5995871,158547,,2016-05-31,10,0,Zillow ZIP-level market for Winton; mapped with Census 2020 ZCTA 95388 in Merced County.,,,,
95315 Delhi,zcta,95315,Delhi,37.4227914,-120.7743537,213775,,2016-05-31,10,0,Zillow ZIP-level market for Delhi; mapped with Census 2020 ZCTA 95315 in Merced County.,,,,
95322 Gustine,zcta,95322,Gustine,37.1819697,-121.0199688,211794,,2016-05-31,10,0,Zillow ZIP-level market for Gustine; mapped with Census 2020 ZCTA 95322 in Merced County.,,,,
93620 Dos Palos,zcta,93620,Dos Palos,37.0434967,-120.620508,170615,,2016-05-31,10,0,Zillow ZIP-level market for Dos Palos; mapped with Census 2020 ZCTA 93620 in Merced County.,,,,
95324 Hilmar,zcta,95324,Hilmar,37.3931494,-120.8989886,290514,,2016-05-31,10,0,Zillow ZIP-level market for Hilmar; mapped with Census 2020 ZCTA 95324 in Merced County.,,,,
95365 Planada,zcta,95365,Planada,37.3011826,-120.3314818,124615,,2016-05-31,10,0,Zillow ZIP-level market for Planada; mapped with Census 2020 ZCTA 95365 in Merced County.,,,,
95333 Le Grand,zcta,95333,Le Grand,37.2446736,-120.2427411,169905,,2016-05-31,10,0,Zillow ZIP-level market for Le Grand; mapped with Census 2020 ZCTA 95333 in Merced County.,,,,
95374 Stevinson,zcta,95374,Stevinson,37.3168071,-120.8557526,362051,,2016-05-31,10,0,Zillow ZIP-level market for Stevinson; mapped with Census 2020 ZCTA 95374 in Merced County.,,,,
