place,kind,zcta,city,latitude,longitude,zhvi,zori,date,label_dx,label_dy,note,hudSafmr,blendedRent,rentSource,hudFiscalYear
95616 Davis,zcta,95616,Davis,38.5541465,-121.7985136,584881,,2016-04-30,10,0,Zillow ZIP-level market for Davis; mapped with Census 2020 ZCTA 95616 in Yolo County.,,,,
95691 West Sacramento,zcta,95691,West Sacramento,38.6279507,-121.5932868,351995,,2016-04-30,10,0,Zillow ZIP-level market for West Sacramento; mapped with Census 2020 ZCTA 95691 in Yolo County.,,,,
95695 Woodland,zcta,95695,Woodland,38.6940377,-121.8529316,313112,,2016-04-30,10,0,Zillow ZIP-level market for Woodland; mapped with Census 2020 ZCTA 95695 in Yolo County.,,,,
95776 Woodland,zcta,95776,Woodland,38.6986923,-121.6994618,369396,,2016-04-30,10,0,Zillow ZIP-level market for Woodland; mapped with Census 2020 ZCTA 95776 in Yolo County.,,,,
95618 Davis,zcta,95618,Davis,38.5430194,-121.6905376,589087,,2016-04-30,10,0,Zillow ZIP-level market for Davis; mapped with Census 2020 ZCTA 95618 in Yolo County.,,,,
95605 West Sacramento,zcta,95605,West Sacramento,38.5935212,-121.539867,214036,,2016-04-30,10,0,Zillow ZIP-level market for West Sacramento; mapped with Census 2020 ZCTA 95605 in Yolo County.,,,,
95694 Winters,zcta,95694,Winters,38.5716604,-122.0641679,377575,,2016-04-30,10,0,Zillow ZIP-level market for Winters; mapped with Census 2020 ZCTA 95694 in Yolo County.,,,,
95627 Esparto,zcta,95627,Esparto,38.7345127,-122.0253459,276396,,2016-04-30,10,0,Zillow ZIP-level market for Esparto; mapped with Census 2020 ZCTA 95627 in Yolo County.,,,,
95612 Clarksburg,zcta,95612,Clarksburg,38.3847062,-121.5787214,587429,,2016-04-30,10,0,Zillow ZIP-level market for Clarksburg; mapped with Census 2020 ZCTA 95612 in Yolo County.,,,,
95645 Knights Landing,zcta,95645,Knights Landing,38.8940348,-121.7968077,250728,,2016-04-30,10,0,Zillow ZIP-level market for Knights Landing; mapped with Census 2020 ZCTA 95645 in Yolo County.,,,,
