place,kind,zcta,city,latitude,longitude,zhvi,zori,date,label_dx,label_dy,note,hudSafmr,blendedRent,rentSource,hudFiscalYear
95503 Eureka,zcta,95503,Eureka,40.7384033,-124.1078148,316610,,2016-04-30,10,0,Zillow ZIP-level market for Eureka; mapped with Census 2020 ZCTA 95503 in Humboldt County.,,,,
95501 Eureka,zcta,95501,Eureka,40.8020101,-124.1448237,293666,,2016-04-30,10,0,Zillow ZIP-level market for Eureka; mapped with Census 2020 ZCTA 95501 in Humboldt County.,,,,
95521 Arcata,zcta,95521,Arcata,40.8433563,-124.0453337,399228,,2016-04-30,10,0,Zillow ZIP-level market for Arcata; mapped with Census 2020 ZCTA 95521 in Humboldt County.,,,,
95519 McKinleyville,zcta,95519,McKinleyville,40.9630053,-124.0525012,374767,,2016-04-30,10,0,Zillow ZIP-level market for McKinleyville; mapped with Census 2020 ZCTA 95519 in Humboldt County.,,,,
95540 Fortuna,zcta,95540,Fortuna,40.5667868,-124.1259758,313454,,2016-04-30,10,0,Zillow ZIP-level market for Fortuna; mapped with Census 2020 ZCTA 95540 in Humboldt County.,,,,
95542 Redway,zcta,95542,Redway,40.0932543,-123.7598313,519657,,2016-04-30,10,0,Zillow ZIP-level market for Redway; mapped with Census 2020 ZCTA 95542 in Humboldt County.,,,,
95562 Scotia,zcta,95562,Scotia,40.4412005,-124.1004154,249918,,2016-04-30,10,0,Zillow ZIP-level market for Scotia; mapped with Census 2020 ZCTA 95562 in Humboldt County.,,,,
95551 Eureka,zcta,95551,Eureka,40.6749872,-124.231146,396022,,2016-04-30,10,0,Zillow ZIP-level market for Eureka; mapped with Census 2020 ZCTA 95551 in Humboldt County.,,,,
95536 Ferndale,zcta,95536,Ferndale,40.5012414,-124.2099284,431701,,2016-04-30,10,0,Zillow ZIP-level market for Ferndale; mapped with Census 2020 ZCTA 95536 in Humboldt County.,,,,
95570 Trinidad,zcta,95570,Trinidad,41.1137525,-124.0826397,506214,,2016-04-30,10,0,Zillow ZIP-level market for Trinidad; mapped with Census 2020 ZCTA 95570 in Humboldt County.,,,,
95524 Bayside,zcta,95524,Bayside,40.8208354,-124.0500216,573383,,2016-04-30,10,0,Zillow ZIP-level market for Bayside; mapped with Census 2020 ZCTA 95524 in Humboldt County.,,,,
95525 Blue Lake,zcta,95525,Blue Lake,40.9537818,-123.8244384,365730,,2016-04-30,10,0,Zillow ZIP-level market for Blue Lake; mapped with Census 2020 ZCTA 95525 in Humboldt County.,,,,
95528 Carlotta,zcta,95528,Carlotta,40.4969858,-123.9308113,417268,,2016-04-30,10,0,Zillow ZIP-level market for Carlotta; mapped with Census 2020 ZCTA 95528 in Humboldt County.,,,,
95589 Whitethorn,zcta,95589,Whitethorn,40.061443,-123.979797,357199,,2016-04-30,10,0,Zillow ZIP-level market for Whitethorn; mapped with Census 2020 ZCTA 95589 in Humboldt County.,,,,
95573 nan,zcta,95573,nan,40.9149256,-123.6687235,331735,,2016-04-30,10,0,Zillow ZIP-level market for nan; mapped with Census 2020 ZCTA 95573 in Humboldt County.,,,,
95526 Bridgeville,zcta,95526,Bridgeville,40.4615284,-123.6764866,380901,,2016-04-30,10,0,Zillow ZIP-level market for Bridgeville; mapped with Census 2020 ZCTA 95526 in Humboldt County.,,,,
95503 Eureka,zcta,95503,Eureka,40.7384033,-124.1078148,318234,,2016-05-31,10,0,Zillow ZIP-level market for Eureka; mapped with Census 2020 ZCTA 95503 in Humboldt County.,,,,
95501 Eureka,zcta,95501,Eureka,40.8020101,-124.1448237,294825,,2016-05-31,10,0,Zillow ZIP-level market for Eureka; mapped with Census 2020 ZCTA 95501 in Humboldt County.,,,,
95521 Arcata,zcta,95521,Arcata,40.8433563,-124.0453337,402568,,2016-05-31,10,0,Zillow ZIP-level market for Arcata; mapped with Census 2020 ZCTA 95521 in Humboldt County.,,,,
95519 McKinleyville,zcta,95519,McKinleyville,40.9630053,-124.0525012,377044,,2016-05-31,10,0,Zillow ZIP-level market for McKinleyville; mapped with Census 2020 ZCTA 95519 in Humboldt County.,,,,
95540 Fortuna,zcta,95540,Fortuna,40.5667868,-124.1259758,316758,,2016-05-31,10,0,Zillow ZIP-level market for Fortuna; mapped with Census 2020 ZCTA 95540 in Humboldt County.,,,,
95542 Redway,zcta,95542,Redway,40.0932543,-123.7598313,521728,,2016-05-31,10,0,Zillow ZIP-level market for Redway; mapped with Census 2020 ZCTA 95542 in Humboldt County.,,,,
95562 Scotia,zcta,95562,Scotia,40.4412005,-124.1004154,250746,,2016-05-31,10,0,Zillow ZIP-level market for Scotia; mapped with Census 2020 ZCTA 95562 in Humboldt County.,,,,
95551 Eureka,zcta,95551,Eureka,40.6749872,-124.231146,397587,,2016-05-31,10,0,Zillow ZIP-level market for Eureka; mapped with Census 2020 ZCTA 95551 in Humboldt County.,,,,
95536 Ferndale,zcta,95536,Ferndale,40.5012414,-124.2099284,432775,,2016-05-31,10,0,Zillow ZIP-level market for Ferndale; mapped with Census 2020 ZCTA 95536 in Humboldt County.,,,,
95570 Trinidad,zcta,95570,Trinidad,41.1137525,-124.0826397,508209,,2016-05-31,10,0,Zillow ZIP-level market for Trinidad; mapped with Census 2020 ZCTA 95570 in Humboldt County.,,,,
95524 Bayside,zcta,95524,Bayside,40.8208354,-124.0500216,571547,,2016-05-31,10,0,Zillow ZIP-level market for Bayside; mapped with Census 2020 ZCTA 95524 in Humboldt County.,,,,
95525 Blue Lake,zcta,95525,Blue Lake,40.9537818,-123.8244384,363889,,2016-05-31,10,0,Zillow ZIP-level market for Blue Lake; mapped with Census 2020 ZCTA 95525 in Humboldt County.,,,,
95528 Carlotta,zcta,95528,Carlotta,40.4969858,-123.9308113,421504,,2016-05-31,10,0,Zillow ZIP-level market for Carlotta; mapped with Census 2020 ZCTA 95528 in Humboldt County.,,,,
95589 Whitethorn,zcta,95589,Whitethorn,40.061443,-123.979797,359906,,2016-05-31,10,0,Zillow ZIP-level market for Whitethorn; mapped with Census 2020 ZCTA 95589 in Humboldt County.,,,,
