place,kind,zcta,city,latitude,longitude,zhvi,zori,date,label_dx,label_dy,note,hudSafmr,blendedRent,rentSource,hudFiscalYear
92683 Westminster,zcta,92683,Westminster,33.7524276,-117.9938698,566893,,2016-04-30,10,0,Zillow ZIP-level market for Westminster; mapped with Census 2020 ZCTA 92683 in Orange County.,,,,
92804 Anaheim,zcta,92804,Anaheim,33.8180099,-117.9751929,495131,,2016-04-30,10,0,Zillow ZIP-level market for Anaheim; mapped with Census 2020 ZCTA 92804 in Orange County.,,,,
92704 Santa Ana,zcta,92704,Santa Ana,33.7211311,-117.9051096,500897,,2016-04-30,10,0,Zillow ZIP-level market for Santa Ana; mapped with Census 2020 ZCTA 92704 in Orange County.,,,,
92805 Anaheim,zcta,92805,Anaheim,33.830053,-117.9056831,470001,,2016-04-30,10,0,Zillow ZIP-level market for Anaheim; mapped with Census 2020 ZCTA 92805 in Orange County.,,,,
90631 La Habra,zcta,90631,La Habra,33.9427081,-117.9524832,535545,,2016-04-30,10,0,Zillow ZIP-level market for La Habra; mapped with Census 2020 ZCTA 90631 in Orange County.,,,,
92801 Anaheim,zcta,92801,Anaheim,33.8449834,-117.952151,465375,,2016-04-30,10,0,Zillow ZIP-level market for Anaheim; mapped with Census 2020 ZCTA 92801 in Orange County.,,,,
92703 Santa Ana,zcta,92703,Santa Ana,33.7485203,-117.9061618,435797,,2016-04-30,10,0,Zillow ZIP-level market for Santa Ana; mapped with Census 2020 ZCTA 92703 in Orange County.,,,,
92677 Laguna Niguel,zcta,92677,Laguna Niguel,33.5286538,-117.7012525,803340,2003,2016-04-30,10,0,Zillow ZIP-level market for Laguna Niguel; mapped with Census 2020 ZCTA 92677 in Orange County.,,2003,Zillow ZORI,
92630 Lake Forest,zcta,92630,Lake Forest,33.6449291,-117.6843122,678632,,2016-04-30,10,0,Zillow ZIP-level market for Lake Forest; mapped with Census 2020 ZCTA 92630 in Orange County.,,,,
92627 Costa Mesa,zcta,92627,Costa Mesa,33.6481119,-117.921203,752040,1929,2016-04-30,10,0,Zillow ZIP-level market for Costa Mesa; mapped with Census 2020 ZCTA 92627 in Orange County.,,1929,Zillow ZORI,
92647 Huntington Beach,zcta,92647,Huntington Beach,33.7232276,-118.0086922,667867,,2016-04-30,10,0,Zillow ZIP-level market for Huntington Beach; mapped with Census 2020 ZCTA 92647 in Orange County.,,,,
92780 Tustin,zcta,92780,Tustin,33.736808,-117.8196781,621123,,2016-04-30,10,0,Zillow ZIP-level market for Tustin; mapped with Census 2020 ZCTA 92780 in Orange County.,,,,
92708 Fountain Valley,zcta,92708,Fountain Valley,33.7105823,-117.951129,667848,,2016-04-30,10,0,Zillow ZIP-level market for Fountain Valley; mapped with Census 2020 ZCTA 92708 in Orange County.,,,,
92620 Irvine,zcta,92620,Irvine,33.7066009,-117.7569481,913147,2373,2016-04-30,10,0,Zillow ZIP-level market for Irvine; mapped with Census 2020 ZCTA 92620 in Orange County.,,2373,Zillow ZORI,
92707 Santa Ana,zcta,92707,Santa Ana,33.709935,-117.8704307,445550,,2016-04-30,10,0,Zillow ZIP-level market for Santa Ana; mapped with Census 2020 ZCTA 92707 in Orange County.,,,,
92646 Huntington Beach,zcta,92646,Huntington Beach,33.6610291,-117.9679484,701547,1941,2016-04-30,10,0,Zillow ZIP-level market for Huntington Beach; mapped with Census 2020 ZCTA 92646 in Orange County.,,1941,Zillow ZORI,
92618 Irvine,zcta,92618,Irvine,33.6673066,-117.7335801,1054770,2268,2016-04-30,10,0,Zillow ZIP-level market for Irvine; mapped with Census 2020 ZCTA 92618 in Orange County.,,2268,Zillow ZORI,
92840 Garden Grove,zcta,92840,Garden Grove,33.7871648,-117.9318894,493857,,2016-04-30,10,0,Zillow ZIP-level market for Garden Grove; mapped with Census 2020 ZCTA 92840 in Orange County.,,,,
92870 Placentia,zcta,92870,Placentia,33.8811581,-117.8547827,607852,,2016-04-30,10,0,Zillow ZIP-level market for Placentia; mapped with Census 2020 ZCTA 92870 in Orange County.,,,,
92833 Fullerton,zcta,92833,Fullerton,33.8805093,-117.9611323,580641,,2016-04-30,10,0,Zillow ZIP-level market for Fullerton; mapped with Census 2020 ZCTA 92833 in Orange County.,,,,
92656 Aliso Viejo,zcta,92656,Aliso Viejo,33.5752015,-117.7303522,674415,2175,2016-04-30,10,0,Zillow ZIP-level market for Aliso Viejo; mapped with Census 2020 ZCTA 92656 in Orange County.,,2175,Zillow ZORI,
92626 Costa Mesa,zcta,92626,Costa Mesa,33.6795911,-117.9085308,713298,,2016-04-30,10,0,Zillow ZIP-level market for Costa Mesa; mapped with Census 2020 ZCTA 92626 in Orange County.,,,,
92705 North Tustin,zcta,92705,North Tustin,33.7660065,-117.7867627,812799,,2016-04-30,10,0,Zillow ZIP-level market for North Tustin; mapped with Census 2020 ZCTA 92705 in Orange County.,,,,
92701 Santa Ana,zcta,92701,Santa Ana,33.7486219,-117.8587143,435082,,2016-04-30,10,0,Zillow ZIP-level market for Santa Ana; mapped with Census 2020 ZCTA 92701 in Orange County.,,,,
90630 Cypress,zcta,90630,Cypress,33.8184768,-118.0383074,580703,,2016-04-30,10,0,Zillow ZIP-level market for Cypress; mapped with Census 2020 ZCTA 90630 in Orange County.,,,,
92843 Garden Grove,zcta,92843,Garden Grove,33.7639633,-117.9315377,489671,,2016-04-30,10,0,Zillow ZIP-level market for Garden Grove; mapped with Census 2020 ZCTA 92843 in Orange County.,,,,
92886 Yorba Linda,zcta,92886,Yorba Linda,33.8954111,-117.8008294,768922,,2016-04-30,10,0,Zillow ZIP-level market for Yorba Linda; mapped with Census 2020 ZCTA 92886 in Orange County.,,,,
90620 Buena Park,zcta,90620,Buena Park,33.8452232,-118.0152918,506054,,2016-04-30,10,0,Zillow ZIP-level market for Buena Park; mapped with Census 2020 ZCTA 90620 in Orange County.,,,,
92691 Mission Viejo,zcta,92691,Mission Viejo,33.6119451,-117.6658668,647407,1545,2016-04-30,10,0,Zillow ZIP-level market for Mission Viejo; mapped with Census 2020 ZCTA 92691 in Orange County.,,1545,Zillow ZORI,
92692 Mission Viejo,zcta,92692,Mission Viejo,33.6121754,-117.6404517,696185,1648,2016-04-30,10,0,Zillow ZIP-level market for Mission Viejo; mapped with Census 2020 ZCTA 92692 in Orange County.,,1648,Zillow ZORI,
92821 Brea,zcta,92821,Brea,33.9319433,-117.8549423,632517,,2016-04-30,10,0,Zillow ZIP-level market for Brea; mapped with Census 2020 ZCTA 92821 in Orange County.,,,,
92648 Huntington Beach,zcta,92648,Huntington Beach,33.6790445,-118.0130105,908909,2065,2016-04-30,10,0,Zillow ZIP-level market for Huntington Beach; mapped with Census 2020 ZCTA 92648 in Orange County.,,2065,Zillow ZORI,
92688 Rancho Santa Margarita,zcta,92688,Rancho Santa Margarita,33.6187295,-117.6107995,657586,1773,2016-04-30,10,0,Zillow ZIP-level market for Rancho Santa Margarita; mapped with Census 2020 ZCTA 92688 in Orange County.,,1773,Zillow ZORI,
92867 Orange,zcta,92867,Orange,33.8156666,-117.7991625,679190,,2016-04-30,10,0,Zillow ZIP-level market for Orange; mapped with Census 2020 ZCTA 92867 in Orange County.,,,,
92802 Anaheim,zcta,92802,Anaheim,33.8083143,-117.9236894,511931,,2016-04-30,10,0,Zillow ZIP-level market for Anaheim; mapped with Census 2020 ZCTA 92802 in Orange County.,,,,
92806 Anaheim,zcta,92806,Anaheim,33.8379605,-117.8704945,531515,,2016-04-30,10,0,Zillow ZIP-level market for Anaheim; mapped with Census 2020 ZCTA 92806 in Orange County.,,,,
92807 Anaheim,zcta,92807,Anaheim,33.848733,-117.7883568,654645,,2016-04-30,10,0,Zillow ZIP-level market for Anaheim; mapped with Census 2020 ZCTA 92807 in Orange County.,,,,
92675 San Juan Capistrano,zcta,92675,San Juan Capistrano,33.4997737,-117.6537035,774024,,2016-04-30,10,0,Zillow ZIP-level market for San Juan Capistrano; mapped with Census 2020 ZCTA 92675 in Orange County.,,,,
92679 Coto de Caza,zcta,92679,Coto de Caza,33.6494382,-117.561405,866076,,2016-04-30,10,0,Zillow ZIP-level market for Coto de Caza; mapped with Census 2020 ZCTA 92679 in Orange County.,,,,
92831 Fullerton,zcta,92831,Fullerton,33.8795102,-117.8960355,623307,,2016-04-30,10,0,Zillow ZIP-level market for Fullerton; mapped with Census 2020 ZCTA 92831 in Orange County.,,,,
92649 Huntington Beach,zcta,92649,Huntington Beach,33.7202415,-118.0453833,837638,1720,2016-04-30,10,0,Zillow ZIP-level market for Huntington Beach; mapped with Census 2020 ZCTA 92649 in Orange County.,,1720,Zillow ZORI,
92672 San Clemente,zcta,92672,San Clemente,33.3729358,-117.5209627,842237,1804,2016-04-30,10,0,Zillow ZIP-level market for San Clemente; mapped with Census 2020 ZCTA 92672 in Orange County.,,1804,Zillow ZORI,
