place,kind,zcta,city,latitude,longitude,zhvi,zori,date,label_dx,label_dy,note,hudSafmr,blendedRent,rentSource,hudFiscalYear
94558 Napa,zcta,94558,Napa,38.3891354,-122.188412,639006,,2016-04-30,10,0,Zillow ZIP-level market for Napa; mapped with Census 2020 ZCTA 94558 in Napa County.,,,,
94559 Napa,zcta,94559,Napa,38.251125,-122.2960891,623564,,2016-04-30,10,0,Zillow ZIP-level market for Napa; mapped with Census 2020 ZCTA 94559 in Napa County.,,,,
94503 American Canyon,zcta,94503,American Canyon,38.1879255,-122.2236475,477734,,2016-04-30,10,0,Zillow ZIP-level market for American Canyon; mapped with Census 2020 ZCTA 94503 in Napa County.,,,,
94574 Saint Helena,zcta,94574,Saint Helena,38.5424475,-122.419923,1462125,,2016-04-30,10,0,Zillow ZIP-level market for Saint Helena; mapped with Census 2020 ZCTA 94574 in Napa County.,,,,
94515 Calistoga,zcta,94515,Calistoga,38.6357177,-122.615085,854942,,2016-04-30,10,0,Zillow ZIP-level market for Calistoga; mapped with Census 2020 ZCTA 94515 in Napa County.,,,,
94599 Yountville,zcta,94599,Yountville,38.3994834,-122.3802382,990452,,2016-04-30,10,0,Zillow ZIP-level market for Yountville; mapped with Census 2020 ZCTA 94599 in Napa County.,,,,
94508 Angwin,zcta,94508,Angwin,38.5857836,-122.4442019,745300,,2016-04-30,10,0,Zillow ZIP-level market for Angwin; mapped with Census 2020 ZCTA 94508 in Napa County.,,,,
94567 Pope Valley,zcta,94567,Pope Valley,38.6670182,-122.4070119,387727,,2016-04-30,10,0,Zillow ZIP-level market for Pope Valley; mapped with Census 2020 ZCTA 94567 in Napa County.,,,,
94558 Napa,zcta,94558,Napa,38.3891354,-122.188412,642175,,2016-05-31,10,0,Zillow ZIP-level market for Napa; mapped with Census 2020 ZCTA 94558 in Napa County.,,,,
94559 Napa,zcta,94559,Napa,38.251125,-122.2960891,627280,,2016-05-31,10,0,Zillow ZIP-level market for Napa; mapped with Census 2020 ZCTA 94559 in Napa County.,,,,
94503 American Canyon,zcta,94503,American Canyon,38.1879255,-122.2236475,480647,,2016-05-31,10,0,Zillow ZIP-level market for American Canyon; mapped with Census 2020 ZCTA 94503 in Napa County.,,,,
94574 Saint Helena,zcta,94574,Saint Helena,38.5424475,-122.419923,1466100,,2016-05-31,10,0,Zillow ZIP-level market for Saint Helena; mapped with Census 2020 ZCTA 94574 in Napa County.,,,,
94515 Calistoga,zcta,94515,Calistoga,38.6357177,-122.615085,855414,,2016-05-31,10,0,Zillow ZIP-level market for Calistoga; mapped with Census 2020 ZCTA 94515 in Napa County.,,,,
94599 Yountville,zcta,94599,Yountville,38.3994834,-122.3802382,993358,,2016-05-31,10,0,Zillow ZIP-level market for Yountville; mapped with Census 2020 ZCTA 94599 in Napa County.,,,,
94508 Angwin,zcta,94508,Angwin,38.5857836,-122.4442019,752575,,2016-05-31,10,0,Zillow ZIP-level market for Angwin; mapped with Census 2020 ZCTA 94508 in Napa County.,,,,
94567 Pope Valley,zcta,94567,Pope Valley,38.6670182,-122.4070119,399367,,2016-05-31,10,0,Zillow ZIP-level market for Pope Valley; mapped with Census 2020 ZCTA 94567 in Napa County.,,,,
94558 Napa,zcta,94558,Napa,38.3891354,-122.188412,643785,,2016-06-30,10,0,Zillow ZIP-level market for Napa; mapped with Census 2020 ZCTA 94558 in Napa County.,,,,
94559 Napa,zcta,94559,Napa,38.251125,-122.2960891,630088,,2016-06-30,10,0,Zillow ZIP-level market for Napa; mapped with Census 2020 ZCTA 94559 in Napa County.,,,,
94503 American Canyon,zcta,94503,American Canyon,38.1879255,-122.2236475,483093,,2016-06-30,10,0,Zillow ZIP-level market for American Canyon; mapped with Census 2020 ZCTA 94503 in Napa County.,,,,
94574 Saint Helena,zcta,94574,Saint Helena,38.5424475,-122.419923,1468905,,2016-06-30,10,0,Zillow ZIP-level market for Saint Helena; mapped with Census 2020 ZCTA 94574 in Napa County.,,,,
94515 Calistoga,zcta,94515,Calistoga,38.6357177,-122.615085,858545,,2016-06-30,10,0,Zillow ZIP-level market for Calistoga; mapped with Census 2020 ZCTA 94515 in Napa County.,,,,
94599 Yountville,zcta,94599,Yountville,38.3994834,-122.3802382,991496,,2016-06-30,10,0,Zillow ZIP-level market for Yountville; mapped with Census 2020 ZCTA 94599 in Napa County.,,,,
94508 Angwin,zcta,94508,Angwin,38.5857836,-122.4442019,758995,,2016-06-30,10,0,Zillow ZIP-level market for Angwin; mapped with Census 2020 ZCTA 94508 in Napa County.,,,,
94567 Pope Valley,zcta,94567,Pope Valley,38.6670182,-122.4070119,407966,,2016-06-30,10,0,Zillow ZIP-level market for Pope Valley; mapped with Census 2020 ZCTA 94567 in Napa County.,,,,
94558 Napa,zcta,94558,Napa,38.3891354,-122.188412,643882,,2016-07-31,10,0,Zillow ZIP-level market for Napa; mapped with Census 2020 ZCTA 94558 in Napa County.,,,,
94559 Napa,zcta,94559,Napa,38.251125,-122.2960891,630519,,2016-07-31,10,0,Zillow ZIP-level market for Napa; mapped with Census 2020 ZCTA 94559 in Napa County.,,,,
94503 American Canyon,zcta,94503,American Canyon,38.1879255,-122.2236475,485422,,2016-07-31,10,0,Zillow ZIP-level market for American Canyon; mapped with Census 2020 ZCTA 94503 in Napa County.,,,,
94574 Saint Helena,zcta,94574,Saint Helena,38.5424475,-122.419923,1461817,,2016-07-31,10,0,Zillow ZIP-level market for Saint Helena; mapped with Census 2020 ZCTA 94574 in Napa County.,,,,
94515 Calistoga,zcta,94515,Calistoga,38.6357177,-122.615085,858076,,2016-07-31,10,0,Zillow ZIP-level market for Calistoga; mapped with Census 2020 ZCTA 94515 in Napa County.,,,,
94599 Yountville,zcta,94599,Yountville,38.3994834,-122.3802382,980795,,2016-07-31,10,0,Zillow ZIP-level market for Yountville; mapped with Census 2020 ZCTA 94599 in Napa County.,,,,
94508 Angwin,zcta,94508,Angwin,38.5857836,-122.4442019,760800,,2016-07-31,10,0,Zillow ZIP-level market for Angwin; mapped with Census 2020 ZCTA 94508 in Napa County.,,,,
94567 Pope Valley,zcta,94567,Pope Valley,38.6670182,-122.4070119,410704,,2016-07-31,10,0,Zillow ZIP-level market for Pope Valley; mapped with Census 2020 ZCTA 94567 in Napa County.,,,,
94558 Napa,zcta,94558,Napa,38.3891354,-122.188412,643613,,2016-08-31,10,0,Zillow ZIP-level market for Napa; mapped with Census 2020 ZCTA 94558 in Napa County.,,,,
94559 Napa,zcta,94559,Napa,38.251125,-122.2960891,630182,,2016-08-31,10,0,Zillow ZIP-level market for Napa; mapped with Census 2020 ZCTA 94559 in Napa County.,,,,
94503 American Canyon,zcta,94503,American Canyon,38.1879255,-122.2236475,487132,,2016-08-31,10,0,Zillow ZIP-level market for American Canyon; mapped with Census 2020 ZCTA 94503 in Napa County.,,,,
94574 Saint Helena,zcta,94574,Saint Helena,38.5424475,-122.419923,1451464,,2016-08-31,10,0,Zillow ZIP-level market for Saint Helena; mapped with Census 2020 ZCTA 94574 in Napa County.,,,,
94515 Calistoga,zcta,94515,Calistoga,38.6357177,-122.615085,860064,,2016-08-31,10,0,Zillow ZIP-level market for Calistoga; mapped with Census 2020 ZCTA 94515 in Napa County.,,,,
94599 Yountville,zcta,94599,Yountville,38.3994834,-122.3802382,968131,,2016-08-31,10,0,Zillow ZIP-level market for Yountville; mapped with Census 2020 ZCTA 94599 in Napa County.,,,,
94508 Angwin,zcta,94508,Angwin,38.5857836,-122.4442019,759016,,2016-08-31,10,0,Zillow ZIP-level market for Angwin; mapped with Census 2020 ZCTA 94508 in Napa County.,,,,
94567 Pope Valley,zcta,94567,Pope Valley,38.6670182,-122.4070119,406958,,2016-08-31,10,0,Zillow ZIP-level market for Pope Valley; mapped with Census 2020 ZCTA 94567 in Napa County.,,,,
94558 Napa,zcta,94558,Napa,38.3891354,-122.188412,644576,,2016-09-30,10,0,Zillow ZIP-level market for Napa; mapped with Census 2020 ZCTA 94558 in Napa County.,,,,
94559 Napa,zcta,94559,Napa,38.251125,-122.2960891,629719,,2016-09-30,10,0,Zillow ZIP-level market for Napa; mapped with Census 2020 ZCTA 94559 in Napa County.,,,,
94503 American Canyon,zcta,94503,American Canyon,38.1879255,-122.2236475,488602,,2016-09-30,10,0,Zillow ZIP-level market for American Canyon; mapped with Census 2020 ZCTA 94503 in Napa County.,,,,
94574 Saint Helena,zcta,94574,Saint Helena,38.5424475,-122.419923,1437870,,2016-09-30,10,0,Zillow ZIP-level market for Saint Helena; mapped with Census 2020 ZCTA 94574 in Napa County.,,,,
94515 Calistoga,zcta,94515,Calistoga,38.6357177,-122.615085,861251,,2016-09-30,10,0,Zillow ZIP-level market for Calistoga; mapped with Census 2020 ZCTA 94515 in Napa County.,,,,
94599 Yountville,zcta,94599,Yountville,38.3994834,-122.3802382,959963,,2016-09-30,10,0,Zillow ZIP-level market for Yountville; mapped with Census 2020 ZCTA 94599 in Napa County.,,,,
94508 Angwin,zcta,94508,Angwin,38.5857836,-122.4442019,759461,,2016-09-30,10,0,Zillow ZIP-level market for Angwin; mapped with Census 2020 ZCTA 94508 in Napa County.,,,,
94567 Pope Valley,zcta,94567,Pope Valley,38.6670182,-122.4070119,402718,,2016-09-30,10,0,Zillow ZIP-level market for Pope Valley; mapped with Census 2020 ZCTA 94567 in Napa County.,,,,
94558 Napa,zcta,94558,Napa,38.3891354,-122.188412,647703,,2016-10-31,10,0,Zillow ZIP-level market for Napa; mapped with Census 2020 ZCTA 94558 in Napa County.,,,,
94559 Napa,zcta,94559,Napa,38.251125,-122.2960891,631773,,2016-10-31,10,0,Zillow ZIP-level market for Napa; mapped with Census 2020 ZCTA 94559 in Napa County.,,,,
94503 American Canyon,zcta,94503,American Canyon,38.1879255,-122.2236475,491031,,2016-10-31,10,0,Zillow ZIP-level market for American Canyon; mapped with Census 2020 ZCTA 94503 in Napa County.,,,,
