place,kind,zcta,city,latitude,longitude,zhvi,zori,date,label_dx,label_dy,note,hudSafmr,blendedRent,rentSource,hudFiscalYear
94544 Hayward,zcta,94544,Hayward,37.6335073,-122.0567723,558578,,2016-04-30,10,0,Zillow ZIP-level market for Hayward; mapped with Census 2020 ZCTA 94544 in Alameda County.,,,,
94536 Fremont,zcta,94536,Fremont,37.5705083,-121.9812503,879776,,2016-04-30,10,0,Zillow ZIP-level market for Fremont; mapped with Census 2020 ZCTA 94536 in Alameda County.,,,,
94538 Fremont,zcta,94538,Fremont,37.5013676,-121.956753,809874,,2016-04-30,10,0,Zillow ZIP-level market for Fremont; mapped with Census 2020 ZCTA 94538 in Alameda County.,,,,
94587 Union City,zcta,94587,Union City,37.5900083,-122.075187,770264,,2016-04-30,10,0,Zillow ZIP-level market for Union City; mapped with Census 2020 ZCTA 94587 in Alameda County.,,,,
94541 Hayward,zcta,94541,Hayward,37.6737571,-122.0878233,543145,,2016-04-30,10,0,Zillow ZIP-level market for Hayward; mapped with Census 2020 ZCTA 94541 in Alameda County.,,,,
94501 Alameda,zcta,94501,Alameda,37.7747116,-122.2780971,942425,,2016-04-30,10,0,Zillow ZIP-level market for Alameda; mapped with Census 2020 ZCTA 94501 in Alameda County.,,,,
94568 Dublin,zcta,94568,Dublin,37.7159657,-121.9011406,933383,2500,2016-04-30,10,0,Zillow ZIP-level market for Dublin; mapped with Census 2020 ZCTA 94568 in Alameda County.,,2500,Zillow ZORI,
94539 Fremont,zcta,94539,Fremont,37.5162924,-121.9118907,1483087,,2016-04-30,10,0,Zillow ZIP-level market for Fremont; mapped with Census 2020 ZCTA 94539 in Alameda County.,,,,
94601 Oakland,zcta,94601,Oakland,37.7757598,-122.2185723,444057,,2016-04-30,10,0,Zillow ZIP-level market for Oakland; mapped with Census 2020 ZCTA 94601 in Alameda County.,,,,
94550 Livermore,zcta,94550,Livermore,37.5199829,-121.5755948,858835,,2016-04-30,10,0,Zillow ZIP-level market for Livermore; mapped with Census 2020 ZCTA 94550 in Alameda County.,,,,
94577 San Leandro,zcta,94577,San Leandro,37.7166592,-122.1692742,585324,,2016-04-30,10,0,Zillow ZIP-level market for San Leandro; mapped with Census 2020 ZCTA 94577 in Alameda County.,,,,
94560 Newark,zcta,94560,Newark,37.5042533,-122.0319104,753312,,2016-04-30,10,0,Zillow ZIP-level market for Newark; mapped with Census 2020 ZCTA 94560 in Alameda County.,,,,
94546 Castro Valley,zcta,94546,Castro Valley,37.7453986,-122.1031272,672814,,2016-04-30,10,0,Zillow ZIP-level market for Castro Valley; mapped with Census 2020 ZCTA 94546 in Alameda County.,,,,
94551 Livermore,zcta,94551,Livermore,37.7505118,-121.7492486,672572,,2016-04-30,10,0,Zillow ZIP-level market for Livermore; mapped with Census 2020 ZCTA 94551 in Alameda County.,,,,
94605 Oakland,zcta,94605,Oakland,37.7614085,-122.1501983,540401,,2016-04-30,10,0,Zillow ZIP-level market for Oakland; mapped with Census 2020 ZCTA 94605 in Alameda County.,,,,
