place,kind,zcta,city,latitude,longitude,zhvi,zori,date,label_dx,label_dy,note,hudSafmr,blendedRent,rentSource,hudFiscalYear
91911 Chula Vista,zcta,91911,Chula Vista,32.6073516,-117.0503597,440192,,2016-04-30,10,0,Zillow ZIP-level market for Chula Vista; mapped with Census 2020 ZCTA 91911 in San Diego County.,,,,
92154 San Diego,zcta,92154,San Diego,32.5791012,-116.9665283,429026,,2016-04-30,10,0,Zillow ZIP-level market for San Diego; mapped with Census 2020 ZCTA 92154 in San Diego County.,,,,
91910 Chula Vista,zcta,91910,Chula Vista,32.6370962,-117.0617582,486790,,2016-04-30,10,0,Zillow ZIP-level market for Chula Vista; mapped with Census 2020 ZCTA 91910 in San Diego County.,,,,
92126 San Diego,zcta,92126,San Diego,32.9119903,-117.1434214,560253,1748,2016-04-30,10,0,Zillow ZIP-level market for San Diego; mapped with Census 2020 ZCTA 92126 in San Diego County.,,1748,Zillow ZORI,
92105 San Diego,zcta,92105,San Diego,32.7404044,-117.089868,387358,,2016-04-30,10,0,Zillow ZIP-level market for San Diego; mapped with Census 2020 ZCTA 92105 in San Diego County.,,,,
92021 El Cajon,zcta,92021,El Cajon,32.8357316,-116.8746171,463501,,2016-04-30,10,0,Zillow ZIP-level market for El Cajon; mapped with Census 2020 ZCTA 92021 in San Diego County.,,,,
92114 San Diego,zcta,92114,San Diego,32.707751,-117.0552967,382675,,2016-04-30,10,0,Zillow ZIP-level market for San Diego; mapped with Census 2020 ZCTA 92114 in San Diego County.,,,,
91977 Spring Valley,zcta,91977,Spring Valley,32.7262367,-116.9943176,438944,,2016-04-30,10,0,Zillow ZIP-level market for Spring Valley; mapped with Census 2020 ZCTA 91977 in San Diego County.,,,,
92020 El Cajon,zcta,92020,El Cajon,32.7956047,-116.969754,504777,,2016-04-30,10,0,Zillow ZIP-level market for El Cajon; mapped with Census 2020 ZCTA 92020 in San Diego County.,,,,
92115 San Diego,zcta,92115,San Diego,32.761549,-117.0719048,514525,1393,2016-04-30,10,0,Zillow ZIP-level market for San Diego; mapped with Census 2020 ZCTA 92115 in San Diego County.,,1393,Zillow ZORI,
92071 Santee,zcta,92071,Santee,32.8506855,-116.995314,474734,1682,2016-04-30,10,0,Zillow ZIP-level market for Santee; mapped with Census 2020 ZCTA 92071 in San Diego County.,,1682,Zillow ZORI,
92027 Escondido,zcta,92027,Escondido,33.1316014,-116.9769367,449367,,2016-04-30,10,0,Zillow ZIP-level market for Escondido; mapped with Census 2020 ZCTA 92027 in San Diego County.,,,,
91950 National City,zcta,91950,National City,32.6690667,-117.0934869,382052,,2016-04-30,10,0,Zillow ZIP-level market for National City; mapped with Census 2020 ZCTA 91950 in San Diego County.,,,,
92130 San Diego,zcta,92130,San Diego,32.9476156,-117.2058249,1111776,2597,2016-04-30,10,0,Zillow ZIP-level market for San Diego; mapped with Census 2020 ZCTA 92130 in San Diego County.,,2597,Zillow ZORI,
92129 San Diego,zcta,92129,San Diego,32.9635362,-117.1262205,725225,2175,2016-04-30,10,0,Zillow ZIP-level market for San Diego; mapped with Census 2020 ZCTA 92129 in San Diego County.,,2175,Zillow ZORI,
92056 Oceanside,zcta,92056,Oceanside,33.1995824,-117.2987641,476051,1610,2016-04-30,10,0,Zillow ZIP-level market for Oceanside; mapped with Census 2020 ZCTA 92056 in San Diego County.,,1610,Zillow ZORI,
92057 Oceanside,zcta,92057,Oceanside,33.2546197,-117.283311,457542,1794,2016-04-30,10,0,Zillow ZIP-level market for Oceanside; mapped with Census 2020 ZCTA 92057 in San Diego County.,,1794,Zillow ZORI,
91913 Chula Vista,zcta,91913,Chula Vista,32.6228947,-116.9868919,541694,1946,2016-04-30,10,0,Zillow ZIP-level market for Chula Vista; mapped with Census 2020 ZCTA 91913 in San Diego County.,,1946,Zillow ZORI,
92117 San Diego,zcta,92117,San Diego,32.8248932,-117.1997139,623224,,2016-04-30,10,0,Zillow ZIP-level market for San Diego; mapped with Census 2020 ZCTA 92117 in San Diego County.,,,,
92024 Encinitas,zcta,92024,Encinitas,33.0568676,-117.2575772,1041873,,2016-04-30,10,0,Zillow ZIP-level market for Encinitas; mapped with Census 2020 ZCTA 92024 in San Diego County.,,,,
92113 San Diego,zcta,92113,San Diego,32.694637,-117.1197565,359087,,2016-04-30,10,0,Zillow ZIP-level market for San Diego; mapped with Census 2020 ZCTA 92113 in San Diego County.,,,,
92028 Fallbrook,zcta,92028,Fallbrook,33.3864686,-117.2249571,516466,,2016-04-30,10,0,Zillow ZIP-level market for Fallbrook; mapped with Census 2020 ZCTA 92028 in San Diego County.,,,,
92025 Escondido,zcta,92025,Escondido,33.0778135,-117.0331309,502421,,2016-04-30,10,0,Zillow ZIP-level market for Escondido; mapped with Census 2020 ZCTA 92025 in San Diego County.,,,,
92026 Escondido,zcta,92026,Escondido,33.2109647,-117.1247883,488379,,2016-04-30,10,0,Zillow ZIP-level market for Escondido; mapped with Census 2020 ZCTA 92026 in San Diego County.,,,,
92084 Vista,zcta,92084,Vista,33.2272828,-117.2000848,497891,,2016-04-30,10,0,Zillow ZIP-level market for Vista; mapped with Census 2020 ZCTA 92084 in San Diego County.,,,,
92111 San Diego,zcta,92111,San Diego,32.8064823,-117.1689655,539067,1569,2016-04-30,10,0,Zillow ZIP-level market for San Diego; mapped with Census 2020 ZCTA 92111 in San Diego County.,,1569,Zillow ZORI,
92127 San Diego,zcta,92127,San Diego,33.0187647,-117.1240976,883210,2039,2016-04-30,10,0,Zillow ZIP-level market for San Diego; mapped with Census 2020 ZCTA 92127 in San Diego County.,,2039,Zillow ZORI,
92078 San Marcos,zcta,92078,San Marcos,33.1170652,-117.1808072,607767,1916,2016-04-30,10,0,Zillow ZIP-level market for San Marcos; mapped with Census 2020 ZCTA 92078 in San Diego County.,,1916,Zillow ZORI,
92064 Poway,zcta,92064,Poway,32.9843523,-117.0135373,685625,,2016-04-30,10,0,Zillow ZIP-level market for Poway; mapped with Census 2020 ZCTA 92064 in San Diego County.,,,,
92128 San Diego,zcta,92128,San Diego,32.9969673,-117.0729787,667060,1843,2016-04-30,10,0,Zillow ZIP-level market for San Diego; mapped with Census 2020 ZCTA 92128 in San Diego County.,,1843,Zillow ZORI,
92009 Carlsbad,zcta,92009,Carlsbad,33.0953394,-117.2457689,852068,2037,2016-04-30,10,0,Zillow ZIP-level market for Carlsbad; mapped with Census 2020 ZCTA 92009 in San Diego County.,,2037,Zillow ZORI,
92104 San Diego,zcta,92104,San Diego,32.7419328,-117.127814,685328,1521,2016-04-30,10,0,Zillow ZIP-level market for San Diego; mapped with Census 2020 ZCTA 92104 in San Diego County.,,1521,Zillow ZORI,
92122 San Diego,zcta,92122,San Diego,32.8567981,-117.2101561,793862,1886,2016-04-30,10,0,Zillow ZIP-level market for San Diego; mapped with Census 2020 ZCTA 92122 in San Diego County.,,1886,Zillow ZORI,
92069 San Marcos,zcta,92069,San Marcos,33.1753026,-117.1576205,520342,,2016-04-30,10,0,Zillow ZIP-level market for San Marcos; mapped with Census 2020 ZCTA 92069 in San Diego County.,,,,
92040 Lakeside,zcta,92040,Lakeside,32.9089097,-116.8919717,485965,,2016-04-30,10,0,Zillow ZIP-level market for Lakeside; mapped with Census 2020 ZCTA 92040 in San Diego County.,,,,
92109 San Diego,zcta,92109,San Diego,32.7867719,-117.2342066,991127,1769,2016-04-30,10,0,Zillow ZIP-level market for San Diego; mapped with Census 2020 ZCTA 92109 in San Diego County.,,1769,Zillow ZORI,
92019 El Cajon,zcta,92019,El Cajon,32.7788438,-116.871416,513575,,2016-04-30,10,0,Zillow ZIP-level market for El Cajon; mapped with Census 2020 ZCTA 92019 in San Diego County.,,,,
92101 San Diego,zcta,92101,San Diego,32.7178067,-117.1720862,710113,2039,2016-04-30,10,0,Zillow ZIP-level market for San Diego; mapped with Census 2020 ZCTA 92101 in San Diego County.,,2039,Zillow ZORI,
92102 San Diego,zcta,92102,San Diego,32.715981,-117.1174946,462973,1349,2016-04-30,10,0,Zillow ZIP-level market for San Diego; mapped with Census 2020 ZCTA 92102 in San Diego County.,,1349,Zillow ZORI,
