place,kind,zcta,city,latitude,longitude,zhvi,zori,date,label_dx,label_dy,note,hudSafmr,blendedRent,rentSource,hudFiscalYear
94301 Palo Alto,zcta,94301,Palo Alto,37.4442178,-122.1498549,3812956,,2016-04-30,10,0,Zillow ZIP-level market for Palo Alto; mapped with Census 2020 ZCTA 94301 in Santa Clara County.,,,,
94305 Stanford,zcta,94305,Stanford,37.4182561,-122.1708709,2497695,,2016-04-30,10,0,Zillow ZIP-level market for Stanford; mapped with Census 2020 ZCTA 94305 in Santa Clara County.,,,,
94041 Mountain View,zcta,94041,Mountain View,37.388239,-122.0753507,1725795,,2016-04-30,10,0,Zillow ZIP-level market for Mountain View; mapped with Census 2020 ZCTA 94041 in Santa Clara County.,,,,
95030 Los Gatos,zcta,95030,Los Gatos,37.2216463,-121.983242,2272654,,2016-04-30,10,0,Zillow ZIP-level market for Los Gatos; mapped with Census 2020 ZCTA 95030 in Santa Clara County.,,,,
95130 San Jose,zcta,95130,San Jose,37.277676,-121.986238,1158608,,2016-04-30,10,0,Zillow ZIP-level market for San Jose; mapped with Census 2020 ZCTA 95130 in Santa Clara County.,,,,
95119 San Jose,zcta,95119,San Jose,37.2269709,-121.7886819,788302,,2016-04-30,10,0,Zillow ZIP-level market for San Jose; mapped with Census 2020 ZCTA 95119 in Santa Clara County.,,,,
95033 Lexington Hills,zcta,95033,Lexington Hills,37.1582751,-121.9736783,1004361,,2016-04-30,10,0,Zillow ZIP-level market for Lexington Hills; mapped with Census 2020 ZCTA 95033 in Santa Clara County.,,,,
95139 San Jose,zcta,95139,San Jose,37.2248768,-121.7638563,714097,,2016-04-30,10,0,Zillow ZIP-level market for San Jose; mapped with Census 2020 ZCTA 95139 in Santa Clara County.,,,,
95046 San Martin,zcta,95046,San Martin,37.0993077,-121.5992405,981852,,2016-04-30,10,0,Zillow ZIP-level market for San Martin; mapped with Census 2020 ZCTA 95046 in Santa Clara County.,,,,
94304 nan,zcta,94304,nan,37.3972529,-122.1669792,3324055,,2016-04-30,10,0,Zillow ZIP-level market for nan; mapped with Census 2020 ZCTA 94304 in Santa Clara County.,,,,
95140 nan,zcta,95140,nan,37.3514982,-121.6408811,1322458,,2016-04-30,10,0,Zillow ZIP-level market for nan; mapped with Census 2020 ZCTA 95140 in Santa Clara County.,,,,
95002 San Jose,zcta,95002,San Jose,37.4386721,-122.0115824,637297,,2016-04-30,10,0,Zillow ZIP-level market for San Jose; mapped with Census 2020 ZCTA 95002 in Santa Clara County.,,,,
95035 Milpitas,zcta,95035,Milpitas,37.4403973,-121.874693,870681,,2016-05-31,10,0,Zillow ZIP-level market for Milpitas; mapped with Census 2020 ZCTA 95035 in Santa Clara County.,,,,
95123 San Jose,zcta,95123,San Jose,37.244238,-121.8316038,785068,,2016-05-31,10,0,Zillow ZIP-level market for San Jose; mapped with Census 2020 ZCTA 95123 in Santa Clara County.,,,,
95020 Gilroy,zcta,95020,Gilroy,37.0162105,-121.5594182,673461,,2016-05-31,10,0,Zillow ZIP-level market for Gilroy; mapped with Census 2020 ZCTA 95020 in Santa Clara County.,,,,
95127 San Jose,zcta,95127,San Jose,37.3716706,-121.7870966,668555,,2016-05-31,10,0,Zillow ZIP-level market for San Jose; mapped with Census 2020 ZCTA 95127 in Santa Clara County.,,,,
95014 Cupertino,zcta,95014,Cupertino,37.3083545,-122.0818821,1916549,,2016-05-31,10,0,Zillow ZIP-level market for Cupertino; mapped with Census 2020 ZCTA 95014 in Santa Clara County.,,,,
95051 Santa Clara,zcta,95051,Santa Clara,37.3483113,-121.9844349,1118049,2881,2016-05-31,10,0,Zillow ZIP-level market for Santa Clara; mapped with Census 2020 ZCTA 95051 in Santa Clara County.,,2881,Zillow ZORI,
95111 San Jose,zcta,95111,San Jose,37.2838535,-121.8268688,596407,,2016-05-31,10,0,Zillow ZIP-level market for San Jose; mapped with Census 2020 ZCTA 95111 in Santa Clara County.,,,,
94087 Sunnyvale,zcta,94087,Sunnyvale,37.3516149,-122.0366796,1680704,,2016-05-31,10,0,Zillow ZIP-level market for Sunnyvale; mapped with Census 2020 ZCTA 94087 in Santa Clara County.,,,,
95112 San Jose,zcta,95112,San Jose,37.3445994,-121.8834403,693027,,2016-05-31,10,0,Zillow ZIP-level market for San Jose; mapped with Census 2020 ZCTA 95112 in Santa Clara County.,,,,
95125 San Jose,zcta,95125,San Jose,37.2955986,-121.8940712,1133117,,2016-05-31,10,0,Zillow ZIP-level market for San Jose; mapped with Census 2020 ZCTA 95125 in Santa Clara County.,,,,
95122 San Jose,zcta,95122,San Jose,37.3292242,-121.8348212,573791,,2016-05-31,10,0,Zillow ZIP-level market for San Jose; mapped with Census 2020 ZCTA 95122 in Santa Clara County.,,,,
95037 Morgan Hill,zcta,95037,Morgan Hill,37.1318204,-121.6812468,823567,,2016-05-31,10,0,Zillow ZIP-level market for Morgan Hill; mapped with Census 2020 ZCTA 95037 in Santa Clara County.,,,,
95116 San Jose,zcta,95116,San Jose,37.3504713,-121.8525538,573122,,2016-05-31,10,0,Zillow ZIP-level market for San Jose; mapped with Census 2020 ZCTA 95116 in Santa Clara County.,,,,
95124 San Jose,zcta,95124,San Jose,37.2568308,-121.9228146,1046797,,2016-05-31,10,0,Zillow ZIP-level market for San Jose; mapped with Census 2020 ZCTA 95124 in Santa Clara County.,,,,
95136 San Jose,zcta,95136,San Jose,37.2713786,-121.8525124,778233,,2016-05-31,10,0,Zillow ZIP-level market for San Jose; mapped with Census 2020 ZCTA 95136 in Santa Clara County.,,,,
94086 Sunnyvale,zcta,94086,Sunnyvale,37.3716335,-122.0232017,1216729,,2016-05-31,10,0,Zillow ZIP-level market for Sunnyvale; mapped with Census 2020 ZCTA 94086 in Santa Clara County.,,,,
95148 San Jose,zcta,95148,San Jose,37.3334292,-121.7816683,830188,,2016-05-31,10,0,Zillow ZIP-level market for San Jose; mapped with Census 2020 ZCTA 95148 in Santa Clara County.,,,,
95008 Campbell,zcta,95008,Campbell,37.2791725,-121.9555653,1103061,,2016-05-31,10,0,Zillow ZIP-level market for Campbell; mapped with Census 2020 ZCTA 95008 in Santa Clara County.,,,,
95050 Santa Clara,zcta,95050,Santa Clara,37.3504312,-121.9524053,958456,,2016-05-31,10,0,Zillow ZIP-level market for Santa Clara; mapped with Census 2020 ZCTA 95050 in Santa Clara County.,,,,
95132 San Jose,zcta,95132,San Jose,37.4184455,-121.7879776,868135,,2016-05-31,10,0,Zillow ZIP-level market for San Jose; mapped with Census 2020 ZCTA 95132 in Santa Clara County.,,,,
95120 San Jose,zcta,95120,San Jose,37.1857459,-121.8427384,1298628,,2016-05-31,10,0,Zillow ZIP-level market for San Jose; mapped with Census 2020 ZCTA 95120 in Santa Clara County.,,,,
95129 San Jose,zcta,95129,San Jose,37.305958,-122.0007203,1504314,,2016-05-31,10,0,Zillow ZIP-level market for San Jose; mapped with Census 2020 ZCTA 95129 in Santa Clara County.,,,,
94040 Mountain View,zcta,94040,Mountain View,37.3802721,-122.0852214,2036881,,2016-05-31,10,0,Zillow ZIP-level market for Mountain View; mapped with Census 2020 ZCTA 94040 in Santa Clara County.,,,,
95121 San Jose,zcta,95121,San Jose,37.3046105,-121.8097734,704466,,2016-05-31,10,0,Zillow ZIP-level market for San Jose; mapped with Census 2020 ZCTA 95121 in Santa Clara County.,,,,
95128 San Jose,zcta,95128,San Jose,37.3158842,-121.9364309,855444,,2016-05-31,10,0,Zillow ZIP-level market for San Jose; mapped with Census 2020 ZCTA 95128 in Santa Clara County.,,,,
95126 San Jose,zcta,95126,San Jose,37.3269219,-121.9167787,911889,,2016-05-31,10,0,Zillow ZIP-level market for San Jose; mapped with Census 2020 ZCTA 95126 in Santa Clara County.,,,,
95118 San Jose,zcta,95118,San Jose,37.2553638,-121.8919118,911850,,2016-05-31,10,0,Zillow ZIP-level market for San Jose; mapped with Census 2020 ZCTA 95118 in Santa Clara County.,,,,
95131 San Jose,zcta,95131,San Jose,37.3872675,-121.8979476,869034,,2016-05-31,10,0,Zillow ZIP-level market for San Jose; mapped with Census 2020 ZCTA 95131 in Santa Clara County.,,,,
95070 Saratoga,zcta,95070,Saratoga,37.2549286,-122.0521809,2312171,,2016-05-31,10,0,Zillow ZIP-level market for Saratoga; mapped with Census 2020 ZCTA 95070 in Santa Clara County.,,,,
94043 Mountain View,zcta,94043,Mountain View,37.4119135,-122.0689193,1319484,,2016-05-31,10,0,Zillow ZIP-level market for Mountain View; mapped with Census 2020 ZCTA 94043 in Santa Clara County.,,,,
95134 San Jose,zcta,95134,San Jose,37.4300211,-121.9452625,894653,,2016-05-31,10,0,Zillow ZIP-level market for San Jose; mapped with Census 2020 ZCTA 95134 in Santa Clara County.,,,,
95032 Los Gatos,zcta,95032,Los Gatos,37.1801404,-121.9015526,1585206,,2016-05-31,10,0,Zillow ZIP-level market for Los Gatos; mapped with Census 2020 ZCTA 95032 in Santa Clara County.,,,,
95117 San Jose,zcta,95117,San Jose,37.3100724,-121.9621838,1008188,,2016-05-31,10,0,Zillow ZIP-level market for San Jose; mapped with Census 2020 ZCTA 95117 in Santa Clara County.,,,,
95133 San Jose,zcta,95133,San Jose,37.3717229,-121.8605558,776700,,2016-05-31,10,0,Zillow ZIP-level market for San Jose; mapped with Census 2020 ZCTA 95133 in Santa Clara County.,,,,
94306 Palo Alto,zcta,94306,Palo Alto,37.4162001,-122.1308577,2525369,,2016-05-31,10,0,Zillow ZIP-level market for Palo Alto; mapped with Census 2020 ZCTA 94306 in Santa Clara County.,,,,
94089 Sunnyvale,zcta,94089,Sunnyvale,37.4124017,-122.0156049,906635,,2016-05-31,10,0,Zillow ZIP-level market for Sunnyvale; mapped with Census 2020 ZCTA 94089 in Santa Clara County.,,,,
95054 Santa Clara,zcta,95054,Santa Clara,37.3930996,-121.9647964,989966,,2016-05-31,10,0,Zillow ZIP-level market for Santa Clara; mapped with Census 2020 ZCTA 95054 in Santa Clara County.,,,,
94085 Sunnyvale,zcta,94085,Sunnyvale,37.3886171,-122.0179326,962769,,2016-05-31,10,0,Zillow ZIP-level market for Sunnyvale; mapped with Census 2020 ZCTA 94085 in Santa Clara County.,,,,
94024 Los Altos,zcta,94024,Los Altos,37.3503883,-122.0986856,2805998,,2016-05-31,10,0,Zillow ZIP-level market for Los Altos; mapped with Census 2020 ZCTA 94024 in Santa Clara County.,,,,
95135 San Jose,zcta,95135,San Jose,37.223357,-121.5256945,1167609,,2016-05-31,10,0,Zillow ZIP-level market for San Jose; mapped with Census 2020 ZCTA 95135 in Santa Clara County.,,,,
95110 San Jose,zcta,95110,San Jose,37.3465721,-121.9097466,619786,,2016-05-31,10,0,Zillow ZIP-level market for San Jose; mapped with Census 2020 ZCTA 95110 in Santa Clara County.,,,,
95138 nan,zcta,95138,nan,37.2456123,-121.7488651,1109089,,2016-05-31,10,0,Zillow ZIP-level market for nan; mapped with Census 2020 ZCTA 95138 in Santa Clara County.,,,,
94022 Los Altos,zcta,94022,Los Altos,37.3553597,-122.1449354,3433496,,2016-05-31,10,0,Zillow ZIP-level market for Los Altos; mapped with Census 2020 ZCTA 94022 in Santa Clara County.,,,,
94301 Palo Alto,zcta,94301,Palo Alto,37.4442178,-122.1498549,3749981,,2016-05-31,10,0,Zillow ZIP-level market for Palo Alto; mapped with Census 2020 ZCTA 94301 in Santa Clara County.,,,,
94305 Stanford,zcta,94305,Stanford,37.4182561,-122.1708709,2474692,,2016-05-31,10,0,Zillow ZIP-level market for Stanford; mapped with Census 2020 ZCTA 94305 in Santa Clara County.,,,,
94041 Mountain View,zcta,94041,Mountain View,37.388239,-122.0753507,1706601,,2016-05-31,10,0,Zillow ZIP-level market for Mountain View; mapped with Census 2020 ZCTA 94041 in Santa Clara County.,,,,
95030 Los Gatos,zcta,95030,Los Gatos,37.2216463,-121.983242,2254231,,2016-05-31,10,0,Zillow ZIP-level market for Los Gatos; mapped with Census 2020 ZCTA 95030 in Santa Clara County.,,,,
95130 San Jose,zcta,95130,San Jose,37.277676,-121.986238,1149763,,2016-05-31,10,0,Zillow ZIP-level market for San Jose; mapped with Census 2020 ZCTA 95130 in Santa Clara County.,,,,
95119 San Jose,zcta,95119,San Jose,37.2269709,-121.7886819,785062,,2016-05-31,10,0,Zillow ZIP-level market for San Jose; mapped with Census 2020 ZCTA 95119 in Santa Clara County.,,,,
95033 Lexington Hills,zcta,95033,Lexington Hills,37.1582751,-121.9736783,1001937,,2016-05-31,10,0,Zillow ZIP-level market for Lexington Hills; mapped with Census 2020 ZCTA 95033 in Santa Clara County.,,,,
95139 San Jose,zcta,95139,San Jose,37.2248768,-121.7638563,712168,,2016-05-31,10,0,Zillow ZIP-level market for San Jose; mapped with Census 2020 ZCTA 95139 in Santa Clara County.,,,,
95046 San Martin,zcta,95046,San Martin,37.0993077,-121.5992405,974779,,2016-05-31,10,0,Zillow ZIP-level market for San Martin; mapped with Census 2020 ZCTA 95046 in Santa Clara County.,,,,
94304 nan,zcta,94304,nan,37.3972529,-122.1669792,3258717,,2016-05-31,10,0,Zillow ZIP-level market for nan; mapped with Census 2020 ZCTA 94304 in Santa Clara County.,,,,
95140 nan,zcta,95140,nan,37.3514982,-121.6408811,1313277,,2016-05-31,10,0,Zillow ZIP-level market for nan; mapped with Census 2020 ZCTA 95140 in Santa Clara County.,,,,
95002 San Jose,zcta,95002,San Jose,37.4386721,-122.0115824,630067,,2016-05-31,10,0,Zillow ZIP-level market for San Jose; mapped with Census 2020 ZCTA 95002 in Santa Clara County.,,,,
95035 Milpitas,zcta,95035,Milpitas,37.4403973,-121.874693,865718,2602,2016-06-30,10,0,Zillow ZIP-level market for Milpitas; mapped with Census 2020 ZCTA 95035 in Santa Clara County.,,2602,Zillow ZORI,
95123 San Jose,zcta,95123,San Jose,37.244238,-121.8316038,781203,,2016-06-30,10,0,Zillow ZIP-level market for San Jose; mapped with Census 2020 ZCTA 95123 in Santa Clara County.,,,,
95020 Gilroy,zcta,95020,Gilroy,37.0162105,-121.5594182,673416,,2016-06-30,10,0,Zillow ZIP-level market for Gilroy; mapped with Census 2020 ZCTA 95020 in Santa Clara County.,,,,
95127 San Jose,zcta,95127,San Jose,37.3716706,-121.7870966,667285,,2016-06-30,10,0,Zillow ZIP-level market for San Jose; mapped with Census 2020 ZCTA 95127 in Santa Clara County.,,,,
95014 Cupertino,zcta,95014,Cupertino,37.3083545,-122.0818821,1889016,,2016-06-30,10,0,Zillow ZIP-level market for Cupertino; mapped with Census 2020 ZCTA 95014 in Santa Clara County.,,,,
95051 Santa Clara,zcta,95051,Santa Clara,37.3483113,-121.9844349,1110620,2899,2016-06-30,10,0,Zillow ZIP-level market for Santa Clara; mapped with Census 2020 ZCTA 95051 in Santa Clara County.,,2899,Zillow ZORI,
95111 San Jose,zcta,95111,San Jose,37.2838535,-121.8268688,596345,,2016-06-30,10,0,Zillow ZIP-level market for San Jose; mapped with Census 2020 ZCTA 95111 in Santa Clara County.,,,,
94087 Sunnyvale,zcta,94087,Sunnyvale,37.3516149,-122.0366796,1658037,,2016-06-30,10,0,Zillow ZIP-level market for Sunnyvale; mapped with Census 2020 ZCTA 94087 in Santa Clara County.,,,,
95112 San Jose,zcta,95112,San Jose,37.3445994,-121.8834403,690678,,2016-06-30,10,0,Zillow ZIP-level market for San Jose; mapped with Census 2020 ZCTA 95112 in Santa Clara County.,,,,
95125 San Jose,zcta,95125,San Jose,37.2955986,-121.8940712,1123374,,2016-06-30,10,0,Zillow ZIP-level market for San Jose; mapped with Census 2020 ZCTA 95125 in Santa Clara County.,,,,
95122 San Jose,zcta,95122,San Jose,37.3292242,-121.8348212,572904,,2016-06-30,10,0,Zillow ZIP-level market for San Jose; mapped with Census 2020 ZCTA 95122 in Santa Clara County.,,,,
95037 Morgan Hill,zcta,95037,Morgan Hill,37.1318204,-121.6812468,823534,,2016-06-30,10,0,Zillow ZIP-level market for Morgan Hill; mapped with Census 2020 ZCTA 95037 in Santa Clara County.,,,,
95116 San Jose,zcta,95116,San Jose,37.3504713,-121.8525538,572141,,2016-06-30,10,0,Zillow ZIP-level market for San Jose; mapped with Census 2020 ZCTA 95116 in Santa Clara County.,,,,
95124 San Jose,zcta,95124,San Jose,37.2568308,-121.9228146,1037171,,2016-06-30,10,0,Zillow ZIP-level market for San Jose; mapped with Census 2020 ZCTA 95124 in Santa Clara County.,,,,
95136 San Jose,zcta,95136,San Jose,37.2713786,-121.8525124,775305,,2016-06-30,10,0,Zillow ZIP-level market for San Jose; mapped with Census 2020 ZCTA 95136 in Santa Clara County.,,,,
94086 Sunnyvale,zcta,94086,Sunnyvale,37.3716335,-122.0232017,1201699,,2016-06-30,10,0,Zillow ZIP-level market for Sunnyvale; mapped with Census 2020 ZCTA 94086 in Santa Clara County.,,,,
95148 San Jose,zcta,95148,San Jose,37.3334292,-121.7816683,828156,,2016-06-30,10,0,Zillow ZIP-level market for San Jose; mapped with Census 2020 ZCTA 95148 in Santa Clara County.,,,,
95008 Campbell,zcta,95008,Campbell,37.2791725,-121.9555653,1093526,,2016-06-30,10,0,Zillow ZIP-level market for Campbell; mapped with Census 2020 ZCTA 95008 in Santa Clara County.,,,,
95050 Santa Clara,zcta,95050,Santa Clara,37.3504312,-121.9524053,952423,,2016-06-30,10,0,Zillow ZIP-level market for Santa Clara; mapped with Census 2020 ZCTA 95050 in Santa Clara County.,,,,
95132 San Jose,zcta,95132,San Jose,37.4184455,-121.7879776,862736,,2016-06-30,10,0,Zillow ZIP-level market for San Jose; mapped with Census 2020 ZCTA 95132 in Santa Clara County.,,,,
95120 San Jose,zcta,95120,San Jose,37.1857459,-121.8427384,1285928,,2016-06-30,10,0,Zillow ZIP-level market for San Jose; mapped with Census 2020 ZCTA 95120 in Santa Clara County.,,,,
95129 San Jose,zcta,95129,San Jose,37.305958,-122.0007203,1481625,,2016-06-30,10,0,Zillow ZIP-level market for San Jose; mapped with Census 2020 ZCTA 95129 in Santa Clara County.,,,,
94040 Mountain View,zcta,94040,Mountain View,37.3802721,-122.0852214,2008532,,2016-06-30,10,0,Zillow ZIP-level market for Mountain View; mapped with Census 2020 ZCTA 94040 in Santa Clara County.,,,,
95121 San Jose,zcta,95121,San Jose,37.3046105,-121.8097734,701739,,2016-06-30,10,0,Zillow ZIP-level market for San Jose; mapped with Census 2020 ZCTA 95121 in Santa Clara County.,,,,
95128 San Jose,zcta,95128,San Jose,37.3158842,-121.9364309,851574,,2016-06-30,10,0,Zillow ZIP-level market for San Jose; mapped with Census 2020 ZCTA 95128 in Santa Clara County.,,,,
95126 San Jose,zcta,95126,San Jose,37.3269219,-121.9167787,905750,,2016-06-30,10,0,Zillow ZIP-level market for San Jose; mapped with Census 2020 ZCTA 95126 in Santa Clara County.,,,,
95118 San Jose,zcta,95118,San Jose,37.2553638,-121.8919118,905648,,2016-06-30,10,0,Zillow ZIP-level market for San Jose; mapped with Census 2020 ZCTA 95118 in Santa Clara County.,,,,
