place,kind,zcta,city,latitude,longitude,zhvi,zori,date,label_dx,label_dy,note,hudSafmr,blendedRent,rentSource,hudFiscalYear
94533 Fairfield,zcta,94533,Fairfield,38.2807448,-122.0063799,331026,1400,2016-04-30,10,0,Zillow ZIP-level market for Fairfield; mapped with Census 2020 ZCTA 94533 in Solano County.,,1400,Zillow ZORI,
95687 Vacaville,zcta,95687,Vacaville,38.3331329,-121.9201507,373771,1552,2016-04-30,10,0,Zillow ZIP-level market for Vacaville; mapped with Census 2020 ZCTA 95687 in Solano County.,,1552,Zillow ZORI,
94591 Vallejo,zcta,94591,Vallejo,38.1271913,-122.196855,374100,1430,2016-04-30,10,0,Zillow ZIP-level market for Vallejo; mapped with Census 2020 ZCTA 94591 in Solano County.,,1430,Zillow ZORI,
95688 Vacaville,zcta,95688,Vacaville,38.4213428,-122.0301235,438328,,2016-04-30,10,0,Zillow ZIP-level market for Vacaville; mapped with Census 2020 ZCTA 95688 in Solano County.,,,,
94590 Vallejo,zcta,94590,Vallejo,38.0957888,-122.2496894,296275,,2016-04-30,10,0,Zillow ZIP-level market for Vallejo; mapped with Census 2020 ZCTA 94590 in Solano County.,,,,
94534 Fairfield,zcta,94534,Fairfield,38.241946,-122.1182724,462317,,2016-04-30,10,0,Zillow ZIP-level market for Fairfield; mapped with Census 2020 ZCTA 94534 in Solano County.,,,,
94589 Vallejo,zcta,94589,Vallejo,38.1414668,-122.2468701,305288,,2016-04-30,10,0,Zillow ZIP-level market for Vallejo; mapped with Census 2020 ZCTA 94589 in Solano County.,,,,
94585 Suisun City,zcta,94585,Suisun City,38.1918321,-121.9382694,329141,,2016-04-30,10,0,Zillow ZIP-level market for Suisun City; mapped with Census 2020 ZCTA 94585 in Solano County.,,,,
94510 Benicia,zcta,94510,Benicia,38.1132046,-122.1197077,545643,,2016-04-30,10,0,Zillow ZIP-level market for Benicia; mapped with Census 2020 ZCTA 94510 in Solano County.,,,,
95620 Dixon,zcta,95620,Dixon,38.4049355,-121.7543792,391411,,2016-04-30,10,0,Zillow ZIP-level market for Dixon; mapped with Census 2020 ZCTA 95620 in Solano County.,,,,
94571 Rio Vista,zcta,94571,Rio Vista,38.1520707,-121.7597729,318410,,2016-04-30,10,0,Zillow ZIP-level market for Rio Vista; mapped with Census 2020 ZCTA 94571 in Solano County.,,,,
94592 Vallejo,zcta,94592,Vallejo,38.090998,-122.2854178,484572,,2016-04-30,10,0,Zillow ZIP-level market for Vallejo; mapped with Census 2020 ZCTA 94592 in Solano County.,,,,
94533 Fairfield,zcta,94533,Fairfield,38.2807448,-122.0063799,333889,1421,2016-05-31,10,0,Zillow ZIP-level market for Fairfield; mapped with Census 2020 ZCTA 94533 in Solano County.,,1421,Zillow ZORI,
95687 Vacaville,zcta,95687,Vacaville,38.3331329,-121.9201507,375706,1571,2016-05-31,10,0,Zillow ZIP-level market for Vacaville; mapped with Census 2020 ZCTA 95687 in Solano County.,,1571,Zillow ZORI,
94591 Vallejo,zcta,94591,Vallejo,38.1271913,-122.196855,376217,1468,2016-05-31,10,0,Zillow ZIP-level market for Vallejo; mapped with Census 2020 ZCTA 94591 in Solano County.,,1468,Zillow ZORI,
95688 Vacaville,zcta,95688,Vacaville,38.4213428,-122.0301235,439545,,2016-05-31,10,0,Zillow ZIP-level market for Vacaville; mapped with Census 2020 ZCTA 95688 in Solano County.,,,,
94590 Vallejo,zcta,94590,Vallejo,38.0957888,-122.2496894,298371,1265,2016-05-31,10,0,Zillow ZIP-level market for Vallejo; mapped with Census 2020 ZCTA 94590 in Solano County.,,1265,Zillow ZORI,
94534 Fairfield,zcta,94534,Fairfield,38.241946,-122.1182724,464338,,2016-05-31,10,0,Zillow ZIP-level market for Fairfield; mapped with Census 2020 ZCTA 94534 in Solano County.,,,,
94589 Vallejo,zcta,94589,Vallejo,38.1414668,-122.2468701,307829,,2016-05-31,10,0,Zillow ZIP-level market for Vallejo; mapped with Census 2020 ZCTA 94589 in Solano County.,,,,
94585 Suisun City,zcta,94585,Suisun City,38.1918321,-121.9382694,331760,,2016-05-31,10,0,Zillow ZIP-level market for Suisun City; mapped with Census 2020 ZCTA 94585 in Solano County.,,,,
94510 Benicia,zcta,94510,Benicia,38.1132046,-122.1197077,547649,,2016-05-31,10,0,Zillow ZIP-level market for Benicia; mapped with Census 2020 ZCTA 94510 in Solano County.,,,,
95620 Dixon,zcta,95620,Dixon,38.4049355,-121.7543792,393274,,2016-05-31,10,0,Zillow ZIP-level market for Dixon; mapped with Census 2020 ZCTA 95620 in Solano County.,,,,
94571 Rio Vista,zcta,94571,Rio Vista,38.1520707,-121.7597729,320042,,2016-05-31,10,0,Zillow ZIP-level market for Rio Vista; mapped with Census 2020 ZCTA 94571 in Solano County.,,,,
94592 Vallejo,zcta,94592,Vallejo,38.090998,-122.2854178,487851,,2016-05-31,10,0,Zillow ZIP-level market for Vallejo; mapped with Census 2020 ZCTA 94592 in Solano County.,,,,
94533 Fairfield,zcta,94533,Fairfield,38.2807448,-122.0063799,337931,1414,2016-06-30,10,0,Zillow ZIP-level market for Fairfield; mapped with Census 2020 ZCTA 94533 in Solano County.,,1414,Zillow ZORI,
95687 Vacaville,zcta,95687,Vacaville,38.3331329,-121.9201507,378517,1581,2016-06-30,10,0,Zillow ZIP-level market for Vacaville; mapped with Census 2020 ZCTA 95687 in Solano County.,,1581,Zillow ZORI,
94591 Vallejo,zcta,94591,Vallejo,38.1271913,-122.196855,379442,1473,2016-06-30,10,0,Zillow ZIP-level market for Vallejo; mapped with Census 2020 ZCTA 94591 in Solano County.,,1473,Zillow ZORI,
95688 Vacaville,zcta,95688,Vacaville,38.4213428,-122.0301235,441858,,2016-06-30,10,0,Zillow ZIP-level market for Vacaville; mapped with Census 2020 ZCTA 95688 in Solano County.,,,,
94590 Vallejo,zcta,94590,Vallejo,38.0957888,-122.2496894,301066,1280,2016-06-30,10,0,Zillow ZIP-level market for Vallejo; mapped with Census 2020 ZCTA 94590 in Solano County.,,1280,Zillow ZORI,
94534 Fairfield,zcta,94534,Fairfield,38.241946,-122.1182724,467101,,2016-06-30,10,0,Zillow ZIP-level market for Fairfield; mapped with Census 2020 ZCTA 94534 in Solano County.,,,,
94589 Vallejo,zcta,94589,Vallejo,38.1414668,-122.2468701,311168,,2016-06-30,10,0,Zillow ZIP-level market for Vallejo; mapped with Census 2020 ZCTA 94589 in Solano County.,,,,
94585 Suisun City,zcta,94585,Suisun City,38.1918321,-121.9382694,335261,,2016-06-30,10,0,Zillow ZIP-level market for Suisun City; mapped with Census 2020 ZCTA 94585 in Solano County.,,,,
94510 Benicia,zcta,94510,Benicia,38.1132046,-122.1197077,551460,,2016-06-30,10,0,Zillow ZIP-level market for Benicia; mapped with Census 2020 ZCTA 94510 in Solano County.,,,,
95620 Dixon,zcta,95620,Dixon,38.4049355,-121.7543792,396281,,2016-06-30,10,0,Zillow ZIP-level market for Dixon; mapped with Census 2020 ZCTA 95620 in Solano County.,,,,
94571 Rio Vista,zcta,94571,Rio Vista,38.1520707,-121.7597729,322084,,2016-06-30,10,0,Zillow ZIP-level market for Rio Vista; mapped with Census 2020 ZCTA 94571 in Solano County.,,,,
94592 Vallejo,zcta,94592,Vallejo,38.090998,-122.2854178,492225,,2016-06-30,10,0,Zillow ZIP-level market for Vallejo; mapped with Census 2020 ZCTA 94592 in Solano County.,,,,
94533 Fairfield,zcta,94533,Fairfield,38.2807448,-122.0063799,342042,1411,2016-07-31,10,0,Zillow ZIP-level market for Fairfield; mapped with Census 2020 ZCTA 94533 in Solano County.,,1411,Zillow ZORI,
95687 Vacaville,zcta,95687,Vacaville,38.3331329,-121.9201507,381671,1596,2016-07-31,10,0,Zillow ZIP-level market for Vacaville; mapped with Census 2020 ZCTA 95687 in Solano County.,,1596,Zillow ZORI,
94591 Vallejo,zcta,94591,Vallejo,38.1271913,-122.196855,382758,1494,2016-07-31,10,0,Zillow ZIP-level market for Vallejo; mapped with Census 2020 ZCTA 94591 in Solano County.,,1494,Zillow ZORI,
95688 Vacaville,zcta,95688,Vacaville,38.4213428,-122.0301235,444220,,2016-07-31,10,0,Zillow ZIP-level market for Vacaville; mapped with Census 2020 ZCTA 95688 in Solano County.,,,,
94590 Vallejo,zcta,94590,Vallejo,38.0957888,-122.2496894,303865,1283,2016-07-31,10,0,Zillow ZIP-level market for Vallejo; mapped with Census 2020 ZCTA 94590 in Solano County.,,1283,Zillow ZORI,
