place,kind,zcta,city,latitude,longitude,zhvi,zori,date,label_dx,label_dy,note,hudSafmr,blendedRent,rentSource,hudFiscalYear
95926 Chico,zcta,95926,Chico,39.7457721,-121.8439228,294769,,2016-04-30,10,0,Zillow ZIP-level market for Chico; mapped with Census 2020 ZCTA 95926 in Butte County.,,,,
95973 Chico,zcta,95973,Chico,39.8765263,-121.8596424,321525,,2016-04-30,10,0,Zillow ZIP-level market for Chico; mapped with Census 2020 ZCTA 95973 in Butte County.,,,,
95928 Chico,zcta,95928,Chico,39.6814875,-121.8372104,312439,,2016-04-30,10,0,Zillow ZIP-level market for Chico; mapped with Census 2020 ZCTA 95928 in Butte County.,,,,
95966 Oroville,zcta,95966,Oroville,39.4753693,-121.4141332,192050,,2016-04-30,10,0,Zillow ZIP-level market for Oroville; mapped with Census 2020 ZCTA 95966 in Butte County.,,,,
95965 Oroville,zcta,95965,Oroville,39.5939448,-121.5813626,177496,,2016-04-30,10,0,Zillow ZIP-level market for Oroville; mapped with Census 2020 ZCTA 95965 in Butte County.,,,,
95948 Gridley,zcta,95948,Gridley,39.3392635,-121.7707851,186357,,2016-04-30,10,0,Zillow ZIP-level market for Gridley; mapped with Census 2020 ZCTA 95948 in Butte County.,,,,
95954 Magalia,zcta,95954,Magalia,39.854189,-121.5778661,203556,,2016-04-30,10,0,Zillow ZIP-level market for Magalia; mapped with Census 2020 ZCTA 95954 in Butte County.,,,,
95969 Paradise,zcta,95969,Paradise,39.7207419,-121.638663,533539,,2016-04-30,10,0,Zillow ZIP-level market for Paradise; mapped with Census 2020 ZCTA 95969 in Butte County.,,,,
95938 Durham,zcta,95938,Durham,39.6047133,-121.795288,382623,,2016-04-30,10,0,Zillow ZIP-level market for Durham; mapped with Census 2020 ZCTA 95938 in Butte County.,,,,
95917 Biggs,zcta,95917,Biggs,39.4358591,-121.7636255,175094,,2016-04-30,10,0,Zillow ZIP-level market for Biggs; mapped with Census 2020 ZCTA 95917 in Butte County.,,,,
95942 Forest Ranch,zcta,95942,Forest Ranch,39.9159943,-121.6670307,281836,,2016-04-30,10,0,Zillow ZIP-level market for Forest Ranch; mapped with Census 2020 ZCTA 95942 in Butte County.,,,,
95916 Berry Creek,zcta,95916,Berry Creek,39.6514148,-121.3816345,244599,,2016-04-30,10,0,Zillow ZIP-level market for Berry Creek; mapped with Census 2020 ZCTA 95916 in Butte County.,,,,
95968 Palermo,zcta,95968,Palermo,39.4351775,-121.5517794,174271,,2016-04-30,10,0,Zillow ZIP-level market for Palermo; mapped with Census 2020 ZCTA 95968 in Butte County.,,,,
95914 Bangor,zcta,95914,Bangor,39.4075858,-121.3787717,286982,,2016-04-30,10,0,Zillow ZIP-level market for Bangor; mapped with Census 2020 ZCTA 95914 in Butte County.,,,,
