place,kind,zcta,city,latitude,longitude,zhvi,zori,date,label_dx,label_dy,note,hudSafmr,blendedRent,rentSource,hudFiscalYear
95747 Roseville,zcta,95747,Roseville,38.7784212,-121.3688294,431430,1852,2016-05-31,10,0,Zillow ZIP-level market for Roseville; mapped with Census 2020 ZCTA 95747 in Placer County.,,1852,Zillow ZORI,
95648 Lincoln,zcta,95648,Lincoln,38.9228115,-121.3120046,422395,1895,2016-05-31,10,0,Zillow ZIP-level market for Lincoln; mapped with Census 2020 ZCTA 95648 in Placer County.,,1895,Zillow ZORI,
95678 Roseville,zcta,95678,Roseville,38.7653528,-121.2884731,352478,1393,2016-05-31,10,0,Zillow ZIP-level market for Roseville; mapped with Census 2020 ZCTA 95678 in Placer County.,,1393,Zillow ZORI,
95765 Rocklin,zcta,95765,Rocklin,38.8197384,-121.2783211,475447,,2016-05-31,10,0,Zillow ZIP-level market for Rocklin; mapped with Census 2020 ZCTA 95765 in Placer County.,,,,
95661 Roseville,zcta,95661,Roseville,38.7412743,-121.2492663,425679,,2016-05-31,10,0,Zillow ZIP-level market for Roseville; mapped with Census 2020 ZCTA 95661 in Placer County.,,,,
95603 Auburn,zcta,95603,Auburn,38.911346,-121.0857601,412512,,2016-05-31,10,0,Zillow ZIP-level market for Auburn; mapped with Census 2020 ZCTA 95603 in Placer County.,,,,
95677 Rocklin,zcta,95677,Rocklin,38.79292,-121.232006,414601,,2016-05-31,10,0,Zillow ZIP-level market for Rocklin; mapped with Census 2020 ZCTA 95677 in Placer County.,,,,
95746 Granite Bay,zcta,95746,Granite Bay,38.7469238,-121.1664336,687846,,2016-05-31,10,0,Zillow ZIP-level market for Granite Bay; mapped with Census 2020 ZCTA 95746 in Placer County.,,,,
95602 Auburn,zcta,95602,Auburn,38.9914911,-121.1035441,444437,,2016-05-31,10,0,Zillow ZIP-level market for Auburn; mapped with Census 2020 ZCTA 95602 in Placer County.,,,,
95650 Loomis,zcta,95650,Loomis,38.8091745,-121.171375,529153,,2016-05-31,10,0,Zillow ZIP-level market for Loomis; mapped with Census 2020 ZCTA 95650 in Placer County.,,,,
95713 Colfax,zcta,95713,Colfax,39.0813467,-120.9323895,343395,,2016-05-31,10,0,Zillow ZIP-level market for Colfax; mapped with Census 2020 ZCTA 95713 in Placer County.,,,,
95658 Newcastle,zcta,95658,Newcastle,38.8811828,-121.1690138,542864,,2016-05-31,10,0,Zillow ZIP-level market for Newcastle; mapped with Census 2020 ZCTA 95658 in Placer County.,,,,
95722 Meadow Vista,zcta,95722,Meadow Vista,39.0098006,-121.0347072,456546,,2016-05-31,10,0,Zillow ZIP-level market for Meadow Vista; mapped with Census 2020 ZCTA 95722 in Placer County.,,,,
95631 Foresthill,zcta,95631,Foresthill,39.0549436,-120.7539748,336909,,2016-05-31,10,0,Zillow ZIP-level market for Foresthill; mapped with Census 2020 ZCTA 95631 in Placer County.,,,,
96143 Kings Beach,zcta,96143,Kings Beach,39.2605746,-120.0262906,459721,,2016-05-31,10,0,Zillow ZIP-level market for Kings Beach; mapped with Census 2020 ZCTA 96143 in Placer County.,,,,
95663 Penryn,zcta,95663,Penryn,38.8573725,-121.1825262,544847,,2016-05-31,10,0,Zillow ZIP-level market for Penryn; mapped with Census 2020 ZCTA 95663 in Placer County.,,,,
96145 Tahoe City,zcta,96145,Tahoe City,39.1809984,-120.151396,708599,,2016-05-31,10,0,Zillow ZIP-level market for Tahoe City; mapped with Census 2020 ZCTA 96145 in Placer County.,,,,
96146 Olympic Valley,zcta,96146,Olympic Valley,39.2158973,-120.2451697,783552,,2016-05-31,10,0,Zillow ZIP-level market for Olympic Valley; mapped with Census 2020 ZCTA 96146 in Placer County.,,,,
95668 Pleasant Grove,zcta,95668,Pleasant Grove,38.8275549,-121.4951816,474694,,2016-05-31,10,0,Zillow ZIP-level market for Pleasant Grove; mapped with Census 2020 ZCTA 95668 in Placer County.,,,,
96148 Tahoe Vista,zcta,96148,Tahoe Vista,39.249777,-120.0575895,554345,,2016-05-31,10,0,Zillow ZIP-level market for Tahoe Vista; mapped with Census 2020 ZCTA 96148 in Placer County.,,,,
96140 Carnelian Bay,zcta,96140,Carnelian Bay,39.2320185,-120.0963996,669851,,2016-05-31,10,0,Zillow ZIP-level market for Carnelian Bay; mapped with Census 2020 ZCTA 96140 in Placer County.,,,,
96142 Tahoma,zcta,96142,Tahoma,38.9986311,-120.1038814,516129,,2016-05-31,10,0,Zillow ZIP-level market for Tahoma; mapped with Census 2020 ZCTA 96142 in Placer County.,,,,
95703 Applegate,zcta,95703,Applegate,38.9890274,-120.9877751,386681,,2016-05-31,10,0,Zillow ZIP-level market for Applegate; mapped with Census 2020 ZCTA 95703 in Placer County.,,,,
95681 Sheridan,zcta,95681,Sheridan,38.9980915,-121.354198,304374,,2016-05-31,10,0,Zillow ZIP-level market for Sheridan; mapped with Census 2020 ZCTA 95681 in Placer County.,,,,
95701 Alta,zcta,95701,Alta,39.226549,-120.7670224,297122,,2016-05-31,10,0,Zillow ZIP-level market for Alta; mapped with Census 2020 ZCTA 95701 in Placer County.,,,,
95715 nan,zcta,95715,nan,39.2766508,-120.644012,239065,,2016-05-31,10,0,Zillow ZIP-level market for nan; mapped with Census 2020 ZCTA 95715 in Placer County.,,,,
95728 Soda Springs,zcta,95728,Soda Springs,39.2946534,-120.4014066,461239,,2016-05-31,10,0,Zillow ZIP-level market for Soda Springs; mapped with Census 2020 ZCTA 95728 in Placer County.,,,,
95714 Dutch Flat,zcta,95714,Dutch Flat,39.2011586,-120.8367976,261145,,2016-05-31,10,0,Zillow ZIP-level market for Dutch Flat; mapped with Census 2020 ZCTA 95714 in Placer County.,,,,
96141 Homewood,zcta,96141,Homewood,39.0989284,-120.2052313,803662,,2016-05-31,10,0,Zillow ZIP-level market for Homewood; mapped with Census 2020 ZCTA 96141 in Placer County.,,,,
95747 Roseville,zcta,95747,Roseville,38.7784212,-121.3688294,432764,1879,2016-06-30,10,0,Zillow ZIP-level market for Roseville; mapped with Census 2020 ZCTA 95747 in Placer County.,,1879,Zillow ZORI,
95648 Lincoln,zcta,95648,Lincoln,38.9228115,-121.3120046,423822,1906,2016-06-30,10,0,Zillow ZIP-level market for Lincoln; mapped with Census 2020 ZCTA 95648 in Placer County.,,1906,Zillow ZORI,
95678 Roseville,zcta,95678,Roseville,38.7653528,-121.2884731,354274,1399,2016-06-30,10,0,Zillow ZIP-level market for Roseville; mapped with Census 2020 ZCTA 95678 in Placer County.,,1399,Zillow ZORI,
95765 Rocklin,zcta,95765,Rocklin,38.8197384,-121.2783211,476544,,2016-06-30,10,0,Zillow ZIP-level market for Rocklin; mapped with Census 2020 ZCTA 95765 in Placer County.,,,,
95661 Roseville,zcta,95661,Roseville,38.7412743,-121.2492663,426833,,2016-06-30,10,0,Zillow ZIP-level market for Roseville; mapped with Census 2020 ZCTA 95661 in Placer County.,,,,
95603 Auburn,zcta,95603,Auburn,38.911346,-121.0857601,413652,,2016-06-30,10,0,Zillow ZIP-level market for Auburn; mapped with Census 2020 ZCTA 95603 in Placer County.,,,,
95677 Rocklin,zcta,95677,Rocklin,38.79292,-121.232006,415444,,2016-06-30,10,0,Zillow ZIP-level market for Rocklin; mapped with Census 2020 ZCTA 95677 in Placer County.,,,,
95746 Granite Bay,zcta,95746,Granite Bay,38.7469238,-121.1664336,689514,,2016-06-30,10,0,Zillow ZIP-level market for Granite Bay; mapped with Census 2020 ZCTA 95746 in Placer County.,,,,
95602 Auburn,zcta,95602,Auburn,38.9914911,-121.1035441,445856,,2016-06-30,10,0,Zillow ZIP-level market for Auburn; mapped with Census 2020 ZCTA 95602 in Placer County.,,,,
95650 Loomis,zcta,95650,Loomis,38.8091745,-121.171375,531019,,2016-06-30,10,0,Zillow ZIP-level market for Loomis; mapped with Census 2020 ZCTA 95650 in Placer County.,,,,
95713 Colfax,zcta,95713,Colfax,39.0813467,-120.9323895,344099,,2016-06-30,10,0,Zillow ZIP-level market for Colfax; mapped with Census 2020 ZCTA 95713 in Placer County.,,,,
95658 Newcastle,zcta,95658,Newcastle,38.8811828,-121.1690138,545480,,2016-06-30,10,0,Zillow ZIP-level market for Newcastle; mapped with Census 2020 ZCTA 95658 in Placer County.,,,,
95722 Meadow Vista,zcta,95722,Meadow Vista,39.0098006,-121.0347072,458029,,2016-06-30,10,0,Zillow ZIP-level market for Meadow Vista; mapped with Census 2020 ZCTA 95722 in Placer County.,,,,
95631 Foresthill,zcta,95631,Foresthill,39.0549436,-120.7539748,338048,,2016-06-30,10,0,Zillow ZIP-level market for Foresthill; mapped with Census 2020 ZCTA 95631 in Placer County.,,,,
96143 Kings Beach,zcta,96143,Kings Beach,39.2605746,-120.0262906,459552,,2016-06-30,10,0,Zillow ZIP-level market for Kings Beach; mapped with Census 2020 ZCTA 96143 in Placer County.,,,,
95663 Penryn,zcta,95663,Penryn,38.8573725,-121.1825262,547166,,2016-06-30,10,0,Zillow ZIP-level market for Penryn; mapped with Census 2020 ZCTA 95663 in Placer County.,,,,
96145 Tahoe City,zcta,96145,Tahoe City,39.1809984,-120.151396,707497,,2016-06-30,10,0,Zillow ZIP-level market for Tahoe City; mapped with Census 2020 ZCTA 96145 in Placer County.,,,,
96146 Olympic Valley,zcta,96146,Olympic Valley,39.2158973,-120.2451697,776572,,2016-06-30,10,0,Zillow ZIP-level market for Olympic Valley; mapped with Census 2020 ZCTA 96146 in Placer County.,,,,
95668 Pleasant Grove,zcta,95668,Pleasant Grove,38.8275549,-121.4951816,477026,,2016-06-30,10,0,Zillow ZIP-level market for Pleasant Grove; mapped with Census 2020 ZCTA 95668 in Placer County.,,,,
96148 Tahoe Vista,zcta,96148,Tahoe Vista,39.249777,-120.0575895,554318,,2016-06-30,10,0,Zillow ZIP-level market for Tahoe Vista; mapped with Census 2020 ZCTA 96148 in Placer County.,,,,
96140 Carnelian Bay,zcta,96140,Carnelian Bay,39.2320185,-120.0963996,665446,,2016-06-30,10,0,Zillow ZIP-level market for Carnelian Bay; mapped with Census 2020 ZCTA 96140 in Placer County.,,,,
96142 Tahoma,zcta,96142,Tahoma,38.9986311,-120.1038814,516841,,2016-06-30,10,0,Zillow ZIP-level market for Tahoma; mapped with Census 2020 ZCTA 96142 in Placer County.,,,,
95703 Applegate,zcta,95703,Applegate,38.9890274,-120.9877751,387235,,2016-06-30,10,0,Zillow ZIP-level market for Applegate; mapped with Census 2020 ZCTA 95703 in Placer County.,,,,
95681 Sheridan,zcta,95681,Sheridan,38.9980915,-121.354198,309053,,2016-06-30,10,0,Zillow ZIP-level market for Sheridan; mapped with Census 2020 ZCTA 95681 in Placer County.,,,,
95701 Alta,zcta,95701,Alta,39.226549,-120.7670224,298571,,2016-06-30,10,0,Zillow ZIP-level market for Alta; mapped with Census 2020 ZCTA 95701 in Placer County.,,,,
95715 nan,zcta,95715,nan,39.2766508,-120.644012,242342,,2016-06-30,10,0,Zillow ZIP-level market for nan; mapped with Census 2020 ZCTA 95715 in Placer County.,,,,
95728 Soda Springs,zcta,95728,Soda Springs,39.2946534,-120.4014066,461917,,2016-06-30,10,0,Zillow ZIP-level market for Soda Springs; mapped with Census 2020 ZCTA 95728 in Placer County.,,,,
95714 Dutch Flat,zcta,95714,Dutch Flat,39.2011586,-120.8367976,262992,,2016-06-30,10,0,Zillow ZIP-level market for Dutch Flat; mapped with Census 2020 ZCTA 95714 in Placer County.,,,,
96141 Homewood,zcta,96141,Homewood,39.0989284,-120.2052313,801904,,2016-06-30,10,0,Zillow ZIP-level market for Homewood; mapped with Census 2020 ZCTA 96141 in Placer County.,,,,
95747 Roseville,zcta,95747,Roseville,38.7784212,-121.3688294,433653,1900,2016-07-31,10,0,Zillow ZIP-level market for Roseville; mapped with Census 2020 ZCTA 95747 in Placer County.,,1900,Zillow ZORI,
95648 Lincoln,zcta,95648,Lincoln,38.9228115,-121.3120046,424783,1880,2016-07-31,10,0,Zillow ZIP-level market for Lincoln; mapped with Census 2020 ZCTA 95648 in Placer County.,,1880,Zillow ZORI,
95678 Roseville,zcta,95678,Roseville,38.7653528,-121.2884731,355818,1414,2016-07-31,10,0,Zillow ZIP-level market for Roseville; mapped with Census 2020 ZCTA 95678 in Placer County.,,1414,Zillow ZORI,
95765 Rocklin,zcta,95765,Rocklin,38.8197384,-121.2783211,477106,,2016-07-31,10,0,Zillow ZIP-level market for Rocklin; mapped with Census 2020 ZCTA 95765 in Placer County.,,,,
95661 Roseville,zcta,95661,Roseville,38.7412743,-121.2492663,427296,,2016-07-31,10,0,Zillow ZIP-level market for Roseville; mapped with Census 2020 ZCTA 95661 in Placer County.,,,,
95603 Auburn,zcta,95603,Auburn,38.911346,-121.0857601,414008,,2016-07-31,10,0,Zillow ZIP-level market for Auburn; mapped with Census 2020 ZCTA 95603 in Placer County.,,,,
95677 Rocklin,zcta,95677,Rocklin,38.79292,-121.232006,416291,,2016-07-31,10,0,Zillow ZIP-level market for Rocklin; mapped with Census 2020 ZCTA 95677 in Placer County.,,,,
95746 Granite Bay,zcta,95746,Granite Bay,38.7469238,-121.1664336,688370,,2016-07-31,10,0,Zillow ZIP-level market for Granite Bay; mapped with Census 2020 ZCTA 95746 in Placer County.,,,,
95602 Auburn,zcta,95602,Auburn,38.9914911,-121.1035441,446451,,2016-07-31,10,0,Zillow ZIP-level market for Auburn; mapped with Census 2020 ZCTA 95602 in Placer County.,,,,
95650 Loomis,zcta,95650,Loomis,38.8091745,-121.171375,530784,,2016-07-31,10,0,Zillow ZIP-level market for Loomis; mapped with Census 2020 ZCTA 95650 in Placer County.,,,,
95713 Colfax,zcta,95713,Colfax,39.0813467,-120.9323895,343792,,2016-07-31,10,0,Zillow ZIP-level market for Colfax; mapped with Census 2020 ZCTA 95713 in Placer County.,,,,
95658 Newcastle,zcta,95658,Newcastle,38.8811828,-121.1690138,546113,,2016-07-31,10,0,Zillow ZIP-level market for Newcastle; mapped with Census 2020 ZCTA 95658 in Placer County.,,,,
95722 Meadow Vista,zcta,95722,Meadow Vista,39.0098006,-121.0347072,458379,,2016-07-31,10,0,Zillow ZIP-level market for Meadow Vista; mapped with Census 2020 ZCTA 95722 in Placer County.,,,,
95631 Foresthill,zcta,95631,Foresthill,39.0549436,-120.7539748,338083,,2016-07-31,10,0,Zillow ZIP-level market for Foresthill; mapped with Census 2020 ZCTA 95631 in Placer County.,,,,
96143 Kings Beach,zcta,96143,Kings Beach,39.2605746,-120.0262906,457457,,2016-07-31,10,0,Zillow ZIP-level market for Kings Beach; mapped with Census 2020 ZCTA 96143 in Placer County.,,,,
95663 Penryn,zcta,95663,Penryn,38.8573725,-121.1825262,546897,,2016-07-31,10,0,Zillow ZIP-level market for Penryn; mapped with Census 2020 ZCTA 95663 in Placer County.,,,,
96145 Tahoe City,zcta,96145,Tahoe City,39.1809984,-120.151396,705963,,2016-07-31,10,0,Zillow ZIP-level market for Tahoe City; mapped with Census 2020 ZCTA 96145 in Placer County.,,,,
96146 Olympic Valley,zcta,96146,Olympic Valley,39.2158973,-120.2451697,768951,,2016-07-31,10,0,Zillow ZIP-level market for Olympic Valley; mapped with Census 2020 ZCTA 96146 in Placer County.,,,,
95668 Pleasant Grove,zcta,95668,Pleasant Grove,38.8275549,-121.4951816,479311,,2016-07-31,10,0,Zillow ZIP-level market for Pleasant Grove; mapped with Census 2020 ZCTA 95668 in Placer County.,,,,
96148 Tahoe Vista,zcta,96148,Tahoe Vista,39.249777,-120.0575895,552282,,2016-07-31,10,0,Zillow ZIP-level market for Tahoe Vista; mapped with Census 2020 ZCTA 96148 in Placer County.,,,,
96140 Carnelian Bay,zcta,96140,Carnelian Bay,39.2320185,-120.0963996,661259,,2016-07-31,10,0,Zillow ZIP-level market for Carnelian Bay; mapped with Census 2020 ZCTA 96140 in Placer County.,,,,
96142 Tahoma,zcta,96142,Tahoma,38.9986311,-120.1038814,515509,,2016-07-31,10,0,Zillow ZIP-level market for Tahoma; mapped with Census 2020 ZCTA 96142 in Placer County.,,,,
95703 Applegate,zcta,95703,Applegate,38.9890274,-120.9877751,385728,,2016-07-31,10,0,Zillow ZIP-level market for Applegate; mapped with Census 2020 ZCTA 95703 in Placer County.,,,,
95681 Sheridan,zcta,95681,Sheridan,38.9980915,-121.354198,311708,,2016-07-31,10,0,Zillow ZIP-level market for Sheridan; mapped with Census 2020 ZCTA 95681 in Placer County.,,,,
95701 Alta,zcta,95701,Alta,39.226549,-120.7670224,298304,,2016-07-31,10,0,Zillow ZIP-level market for Alta; mapped with Census 2020 ZCTA 95701 in Placer County.,,,,
95715 nan,zcta,95715,nan,39.2766508,-120.644012,243716,,2016-07-31,10,0,Zillow ZIP-level market for nan; mapped with Census 2020 ZCTA 95715 in Placer County.,,,,
95728 Soda Springs,zcta,95728,Soda Springs,39.2946534,-120.4014066,460706,,2016-07-31,10,0,Zillow ZIP-level market for Soda Springs; mapped with Census 2020 ZCTA 95728 in Placer County.,,,,
95714 Dutch Flat,zcta,95714,Dutch Flat,39.2011586,-120.8367976,263890,,2016-07-31,10,0,Zillow ZIP-level market for Dutch Flat; mapped with Census 2020 ZCTA 95714 in Placer County.,,,,
96141 Homewood,zcta,96141,Homewood,39.0989284,-120.2052313,797315,,2016-07-31,10,0,Zillow ZIP-level market for Homewood; mapped with Census 2020 ZCTA 96141 in Placer County.,,,,
95747 Roseville,zcta,95747,Roseville,38.7784212,-121.3688294,433674,1915,2016-08-31,10,0,Zillow ZIP-level market for Roseville; mapped with Census 2020 ZCTA 95747 in Placer County.,,1915,Zillow ZORI,
95648 Lincoln,zcta,95648,Lincoln,38.9228115,-121.3120046,425142,1895,2016-08-31,10,0,Zillow ZIP-level market for Lincoln; mapped with Census 2020 ZCTA 95648 in Placer County.,,1895,Zillow ZORI,
95678 Roseville,zcta,95678,Roseville,38.7653528,-121.2884731,356901,1408,2016-08-31,10,0,Zillow ZIP-level market for Roseville; mapped with Census 2020 ZCTA 95678 in Placer County.,,1408,Zillow ZORI,
95765 Rocklin,zcta,95765,Rocklin,38.8197384,-121.2783211,476840,,2016-08-31,10,0,Zillow ZIP-level market for Rocklin; mapped with Census 2020 ZCTA 95765 in Placer County.,,,,
95661 Roseville,zcta,95661,Roseville,38.7412743,-121.2492663,427229,,2016-08-31,10,0,Zillow ZIP-level market for Roseville; mapped with Census 2020 ZCTA 95661 in Placer County.,,,,
95603 Auburn,zcta,95603,Auburn,38.911346,-121.0857601,414504,,2016-08-31,10,0,Zillow ZIP-level market for Auburn; mapped with Census 2020 ZCTA 95603 in Placer County.,,,,
95677 Rocklin,zcta,95677,Rocklin,38.79292,-121.232006,416424,,2016-08-31,10,0,Zillow ZIP-level market for Rocklin; mapped with Census 2020 ZCTA 95677 in Placer County.,,,,
95746 Granite Bay,zcta,95746,Granite Bay,38.7469238,-121.1664336,686308,,2016-08-31,10,0,Zillow ZIP-level market for Granite Bay; mapped with Census 2020 ZCTA 95746 in Placer County.,,,,
95602 Auburn,zcta,95602,Auburn,38.9914911,-121.1035441,447072,,2016-08-31,10,0,Zillow ZIP-level market for Auburn; mapped with Census 2020 ZCTA 95602 in Placer County.,,,,
95650 Loomis,zcta,95650,Loomis,38.8091745,-121.171375,529279,,2016-08-31,10,0,Zillow ZIP-level market for Loomis; mapped with Census 2020 ZCTA 95650 in Placer County.,,,,
95713 Colfax,zcta,95713,Colfax,39.0813467,-120.9323895,343540,,2016-08-31,10,0,Zillow ZIP-level market for Colfax; mapped with Census 2020 ZCTA 95713 in Placer County.,,,,
95658 Newcastle,zcta,95658,Newcastle,38.8811828,-121.1690138,545765,,2016-08-31,10,0,Zillow ZIP-level market for Newcastle; mapped with Census 2020 ZCTA 95658 in Placer County.,,,,
95722 Meadow Vista,zcta,95722,Meadow Vista,39.0098006,-121.0347072,459482,,2016-08-31,10,0,Zillow ZIP-level market for Meadow Vista; mapped with Census 2020 ZCTA 95722 in Placer County.,,,,
95631 Foresthill,zcta,95631,Foresthill,39.0549436,-120.7539748,338320,,2016-08-31,10,0,Zillow ZIP-level market for Foresthill; mapped with Census 2020 ZCTA 95631 in Placer County.,,,,
96143 Kings Beach,zcta,96143,Kings Beach,39.2605746,-120.0262906,455053,,2016-08-31,10,0,Zillow ZIP-level market for Kings Beach; mapped with Census 2020 ZCTA 96143 in Placer County.,,,,
95663 Penryn,zcta,95663,Penryn,38.8573725,-121.1825262,545976,,2016-08-31,10,0,Zillow ZIP-level market for Penryn; mapped with Census 2020 ZCTA 95663 in Placer County.,,,,
96145 Tahoe City,zcta,96145,Tahoe City,39.1809984,-120.151396,704720,,2016-08-31,10,0,Zillow ZIP-level market for Tahoe City; mapped with Census 2020 ZCTA 96145 in Placer County.,,,,
96146 Olympic Valley,zcta,96146,Olympic Valley,39.2158973,-120.2451697,764236,,2016-08-31,10,0,Zillow ZIP-level market for Olympic Valley; mapped with Census 2020 ZCTA 96146 in Placer County.,,,,
95668 Pleasant Grove,zcta,95668,Pleasant Grove,38.8275549,-121.4951816,482375,,2016-08-31,10,0,Zillow ZIP-level market for Pleasant Grove; mapped with Census 2020 ZCTA 95668 in Placer County.,,,,
96148 Tahoe Vista,zcta,96148,Tahoe Vista,39.249777,-120.0575895,548942,,2016-08-31,10,0,Zillow ZIP-level market for Tahoe Vista; mapped with Census 2020 ZCTA 96148 in Placer County.,,,,
96140 Carnelian Bay,zcta,96140,Carnelian Bay,39.2320185,-120.0963996,658313,,2016-08-31,10,0,Zillow ZIP-level market for Carnelian Bay; mapped with Census 2020 ZCTA 96140 in Placer County.,,,,
96142 Tahoma,zcta,96142,Tahoma,38.9986311,-120.1038814,513383,,2016-08-31,10,0,Zillow ZIP-level market for Tahoma; mapped with Census 2020 ZCTA 96142 in Placer County.,,,,
95703 Applegate,zcta,95703,Applegate,38.9890274,-120.9877751,384968,,2016-08-31,10,0,Zillow ZIP-level market for Applegate; mapped with Census 2020 ZCTA 95703 in Placer County.,,,,
