place,kind,zcta,city,latitude,longitude,zhvi,zori,date,label_dx,label_dy,note,hudSafmr,blendedRent,rentSource,hudFiscalYear
95945 Grass Valley,zcta,95945,Grass Valley,39.1932672,-120.980122,327473,,2016-04-30,10,0,Zillow ZIP-level market for Grass Valley; mapped with Census 2020 ZCTA 95945 in Nevada County.,,,,
95949 Grass Valley,zcta,95949,Grass Valley,39.10267,-121.1338515,373885,,2016-04-30,10,0,Zillow ZIP-level market for Grass Valley; mapped with Census 2020 ZCTA 95949 in Nevada County.,,,,
96161 Truckee,zcta,96161,Truckee,39.3477145,-120.2247104,583855,,2016-04-30,10,0,Zillow ZIP-level market for Truckee; mapped with Census 2020 ZCTA 96161 in Nevada County.,,,,
95959 Nevada City,zcta,95959,Nevada City,39.351529,-120.8705493,400547,,2016-04-30,10,0,Zillow ZIP-level market for Nevada City; mapped with Census 2020 ZCTA 95959 in Nevada County.,,,,
95946 Penn Valley,zcta,95946,Penn Valley,39.2091585,-121.2138243,348803,,2016-04-30,10,0,Zillow ZIP-level market for Penn Valley; mapped with Census 2020 ZCTA 95946 in Nevada County.,,,,
95977 Smartsville,zcta,95977,Smartsville,39.1765945,-121.2916922,305351,,2016-04-30,10,0,Zillow ZIP-level market for Smartsville; mapped with Census 2020 ZCTA 95977 in Nevada County.,,,,
95975 Rough and Ready,zcta,95975,Rough and Ready,39.2243254,-121.1536959,372295,,2016-04-30,10,0,Zillow ZIP-level market for Rough and Ready; mapped with Census 2020 ZCTA 95975 in Nevada County.,,,,
95945 Grass Valley,zcta,95945,Grass Valley,39.1932672,-120.980122,328731,,2016-05-31,10,0,Zillow ZIP-level market for Grass Valley; mapped with Census 2020 ZCTA 95945 in Nevada County.,,,,
95949 Grass Valley,zcta,95949,Grass Valley,39.10267,-121.1338515,375321,,2016-05-31,10,0,Zillow ZIP-level market for Grass Valley; mapped with Census 2020 ZCTA 95949 in Nevada County.,,,,
96161 Truckee,zcta,96161,Truckee,39.3477145,-120.2247104,585003,,2016-05-31,10,0,Zillow ZIP-level market for Truckee; mapped with Census 2020 ZCTA 96161 in Nevada County.,,,,
