place,kind,zcta,city,latitude,longitude,zhvi,zori,date,label_dx,label_dy,note,hudSafmr,blendedRent,rentSource,hudFiscalYear
93230 Hanford,zcta,93230,Hanford,36.2922297,-119.6226759,196741,,2016-04-30,10,0,Zillow ZIP-level market for Hanford; mapped with Census 2020 ZCTA 93230 in Kings County.,,,,
93245 Lemoore,zcta,93245,Lemoore,36.2861045,-119.8340541,212867,,2016-04-30,10,0,Zillow ZIP-level market for Lemoore; mapped with Census 2020 ZCTA 93245 in Kings County.,,,,
93212 Corcoran,zcta,93212,Corcoran,36.0142256,-119.5629851,117298,,2016-04-30,10,0,Zillow ZIP-level market for Corcoran; mapped with Census 2020 ZCTA 93212 in Kings County.,,,,
93204 Avenal,zcta,93204,Avenal,35.9132028,-120.0821377,119173,,2016-04-30,10,0,Zillow ZIP-level market for Avenal; mapped with Census 2020 ZCTA 93204 in Kings County.,,,,
93266 Stratford,zcta,93266,Stratford,36.1717293,-119.8563037,127600,,2016-04-30,10,0,Zillow ZIP-level market for Stratford; mapped with Census 2020 ZCTA 93266 in Kings County.,,,,
93202 Armona,zcta,93202,Armona,36.3186861,-119.70752,137959,,2016-04-30,10,0,Zillow ZIP-level market for Armona; mapped with Census 2020 ZCTA 93202 in Kings County.,,,,
93230 Hanford,zcta,93230,Hanford,36.2922297,-119.6226759,198703,,2016-05-31,10,0,Zillow ZIP-level market for Hanford; mapped with Census 2020 ZCTA 93230 in Kings County.,,,,
93245 Lemoore,zcta,93245,Lemoore,36.2861045,-119.8340541,214699,,2016-05-31,10,0,Zillow ZIP-level market for Lemoore; mapped with Census 2020 ZCTA 93245 in Kings County.,,,,
93212 Corcoran,zcta,93212,Corcoran,36.0142256,-119.5629851,118818,,2016-05-31,10,0,Zillow ZIP-level market for Corcoran; mapped with Census 2020 ZCTA 93212 in Kings County.,,,,
93204 Avenal,zcta,93204,Avenal,35.9132028,-120.0821377,120076,,2016-05-31,10,0,Zillow ZIP-level market for Avenal; mapped with Census 2020 ZCTA 93204 in Kings County.,,,,
93266 Stratford,zcta,93266,Stratford,36.1717293,-119.8563037,127210,,2016-05-31,10,0,Zillow ZIP-level market for Stratford; mapped with Census 2020 ZCTA 93266 in Kings County.,,,,
93202 Armona,zcta,93202,Armona,36.3186861,-119.70752,139633,,2016-05-31,10,0,Zillow ZIP-level market for Armona; mapped with Census 2020 ZCTA 93202 in Kings County.,,,,
93230 Hanford,zcta,93230,Hanford,36.2922297,-119.6226759,200782,,2016-06-30,10,0,Zillow ZIP-level market for Hanford; mapped with Census 2020 ZCTA 93230 in Kings County.,,,,
93245 Lemoore,zcta,93245,Lemoore,36.2861045,-119.8340541,216680,,2016-06-30,10,0,Zillow ZIP-level market for Lemoore; mapped with Census 2020 ZCTA 93245 in Kings County.,,,,
93212 Corcoran,zcta,93212,Corcoran,36.0142256,-119.5629851,120954,,2016-06-30,10,0,Zillow ZIP-level market for Corcoran; mapped with Census 2020 ZCTA 93212 in Kings County.,,,,
93204 Avenal,zcta,93204,Avenal,35.9132028,-120.0821377,120729,,2016-06-30,10,0,Zillow ZIP-level market for Avenal; mapped with Census 2020 ZCTA 93204 in Kings County.,,,,
